Time,Diastolic
12.5,94.52696456086257
12.666666666666666,96.3246019517203
12.833333333333332,98.04892086330923
13.0,98.76834532374087
13.166666666666666,99.48776978417254
13.333333333333332,100.2071942446042
13.5,100.92661870503584
13.666666666666666,100.80176600441504
13.833333333333332,100.58101545253868
14.0,100.36026490066229
14.166666666666666,100.13951434878592
14.333333333333332,99.84433164128605
14.5,99.4213197969544
14.666666666666666,98.99830795262274
14.833333333333332,98.5752961082911
15.0,98.15228426395946
15.166666666666666,97.45439045183306
15.333333333333332,96.60187553282196
15.5,95.74936061381088
15.666666666666666,94.8968456947998
15.833333333333332,94.04433077578872
16.0,93.58800521512391
16.166666666666664,93.15341156019127
16.333333333333332,92.71881790525866
16.5,92.28422425032602
16.666666666666664,91.84498207885312
16.833333333333332,91.396953405018
17.0,90.94892473118288
17.166666666666664,90.50089605734776
17.333333333333332,90.05286738351263
17.5,90.2008196721311
17.666666666666664,90.42850637522764
17.833333333333332,90.65619307832418
18.0,90.88387978142072
18.166666666666664,91.0
18.33333333333333,91.0
18.5,91.0
18.666666666666664,91.0
18.83333333333333,91.04560892770496
19.0,91.28820960698684
19.166666666666664,91.53081028626876
19.33333333333333,91.77341096555064
19.5,92.03358778625946
19.666666666666664,92.54249363867676
19.83333333333333,93.05139949109406
20.0,93.56030534351136
20.166666666666664,94.17598343685276
20.33333333333333,95.46997929606604
20.5,96.76397515527928
20.666666666666664,98.05797101449252
20.83333333333333,99.20328849028388
21.0,99.9506726457398
21.166666666666664,100.69805680119568
21.33333333333333,101.44544095665158
21.5,101.88946015424172
21.666666666666664,101.46101113967444
21.83333333333333,101.0325621251072
22.0,100.60411311053991
22.166666666666664,100.17566409597266
22.33333333333333,99.30681436723754
22.5,98.13192346424997
22.666666666666664,96.9570325612624
22.83333333333333,95.7821416582748
23.0,94.6072507552872
23.166666666666664,93.43235985229964
23.33333333333333,92.7071362372568
23.5,92.2437442075997
23.666666666666664,91.78035217794265
23.83333333333333,91.31696014828552
24.0,90.85356811862844
24.166666666666664,90.39017608897136
24.33333333333333,89.9266480965646
24.5,89.46239554317557
24.666666666666664,88.99814298978653
24.83333333333333,88.53389043639748
25.0,88.06963788300844
25.166666666666664,87.6053853296194
25.33333333333333,87.14113277623035
25.5,86.54863813229585
25.666666666666664,85.90012970168624
25.83333333333333,85.25162127107664
26.0,84.60311284046705
26.166666666666664,83.95460440985744
26.33333333333333,83.30609597924784
26.5,82.73061224489805
26.666666666666664,82.2204081632654
26.83333333333333,81.71020408163274
27.0,81.2000000000001
27.166666666666664,80.68979591836744
27.33333333333333,80.17959183673479
27.5,79.88183807439829
27.666666666666664,79.6994894237783
27.83333333333333,79.51714077315832
28.0,79.33479212253833
28.166666666666664,79.15244347191835
28.33333333333333,79.06461780929858
28.5,79.45862884160749
28.666666666666664,79.85263987391639
28.83333333333333,80.2466509062253
29.0,80.6406619385342
29.166666666666664,81.05797101449262
29.33333333333333,81.71673254281937
29.5,82.37549407114611
29.666666666666664,83.03425559947286
29.83333333333333,83.6930171277996
30.0,84.63480741797409
30.166666666666664,85.8235853542556
30.33333333333333,87.01236329053708
30.5,88.20114122681859
30.666666666666664,89.23837209302312
30.83333333333333,89.96511627906962
31.0,90.69186046511614
31.166666666666664,91.41860465116264
31.33333333333333,92.0478240076518
31.5,92.286944045911
31.666666666666664,92.5260640841702
31.83333333333333,92.76518412242942
32.0,93.0
32.166666666666664,93.0
32.33333333333333,93.0
32.5,93.0
32.666666666666664,93.0
32.83333333333333,93.3638122883405
33.0,93.84760522496362
33.166666666666664,94.33139816158672
33.33333333333333,94.81519109820988
33.5,95.30338733431508
33.666666666666664,95.79430535100629
33.83333333333333,96.28522336769753
34.0,96.77614138438872
34.166666666666664,96.87511478420572
34.33333333333333,96.64554637281914
34.5,96.41597796143256
34.666666666666664,96.18640955004597
34.83333333333333,95.84863123993574
35.0,95.04347826086972
35.166666666666664,94.23832528180372
35.33333333333333,93.43317230273766
35.5,92.62801932367164
35.666666666666664,91.84430290162788
35.83333333333333,91.1365888181176
36.0,90.42887473460736
36.16666666666666,89.7211606510971
36.33333333333333,89.01344656758681
36.5,88.30573248407657
36.66666666666666,87.90189982728846
36.83333333333333,87.72918825561315
37.0,87.55647668393786
37.16666666666666,87.38376511226255
37.33333333333333,87.21105354058726
37.5,87.03834196891195
37.66666666666666,87.0
37.83333333333333,87.0
38.0,87.0
38.16666666666666,87.0
38.33333333333333,87.0
38.5,87.09710982658949
38.66666666666666,87.67514450867041
38.83333333333333,88.25317919075133
39.0,88.83121387283227
39.16666666666666,89.40924855491318
39.33333333333333,89.98728323699409
39.5,90.6537433155079
39.66666666666666,91.32219251336883
39.83333333333333,91.9906417112298
40.0,92.6590909090908
40.16666666666666,92.64128843338229
40.33333333333333,91.90922401171318
40.5,91.17715959004406
40.66666666666666,90.44509516837496
40.83333333333333,90.39959225280305
41.0,91.41896024464812
41.16666666666666,92.43832823649316
41.33333333333333,93.4576962283382
41.5,94.0
41.66666666666666,94.0
41.83333333333333,94.0
42.0,94.0
42.16666666666666,94.0
42.33333333333333,94.0
42.5,94.0
42.66666666666666,94.0
42.83333333333333,94.0
43.0,94.0
43.16666666666666,94.0
43.33333333333333,94.0
43.5,94.0
43.66666666666666,94.0
43.83333333333333,94.0
44.0,94.0
44.16666666666666,94.14411901441169
44.33333333333333,95.30636913063668
44.5,96.4686192468617
44.66666666666666,97.63086936308667
44.83333333333333,98.79311947931168
45.0,98.80316091954028
45.16666666666666,98.56369731800773
45.33333333333333,98.32423371647516
45.5,98.08477011494256
45.66666666666666,97.17496807152008
45.83333333333333,95.8978288633464
46.0,94.62068965517268
46.16666666666666,93.343550446999
46.33333333333333,92.06641123882534
46.5,91.63594470046093
46.66666666666666,91.25192012288794
46.83333333333333,90.86789554531498
47.0,90.483870967742
47.16666666666666,90.09984639016903
47.33333333333333,89.58426966292146
47.5,89.02247191011246
47.66666666666666,88.46067415730347
47.83333333333333,87.8988764044945
48.0,87.33707865168552
48.16666666666666,86.77142857142869
48.33333333333333,86.20000000000012
48.5,85.62857142857156
48.66666666666666,85.05714285714296
48.83333333333333,84.48571428571441
49.0,83.93997599039625
49.16666666666666,83.53981592637062
49.33333333333333,83.13965586234502
49.5,82.73949579831942
49.66666666666666,82.33933573429381
49.83333333333333,82.0
50.0,82.0
50.16666666666666,82.0
50.33333333333333,82.0
50.5,82.0
50.66666666666666,81.78173515981744
50.83333333333333,81.32511415525124
51.0,80.86849315068503
51.16666666666666,80.41187214611881
51.33333333333333,80.02356902356898
51.5,80.2640692640692
51.66666666666666,80.50456950456946
51.83333333333333,80.74506974506969
52.0,80.98556998556992
52.16666666666666,81.24214322514162
52.33333333333333,81.49974240082426
52.5,81.75734157650689
52.66666666666666,82.06089238845122
52.83333333333333,83.11076115485541
53.0,84.1606299212596
53.16666666666666,85.21049868766383
53.33333333333333,86.32041343669223
53.5,87.6124031007749
53.66666666666666,88.90439276485762
53.83333333333333,90.19638242894028
54.0,91.26582278480996
54.16666666666666,91.96905766526004
54.33333333333333,92.6722925457101
54.5,93.37552742616018
54.66666666666666,93.8891528107682
54.83333333333333,92.89944576405404
55.0,91.90973871733988
55.16666666666666,90.92003167062568
55.33333333333333,89.93032462391153
55.5,88.97752808988773
55.66666666666666,88.60299625468173
55.83333333333333,88.22846441947574
56.0,87.85393258426974
56.16666666666666,87.47940074906374
56.33333333333333,87.10486891385776
56.5,86.72881355932212
56.66666666666666,86.35216572504716
56.83333333333333,85.97551789077221
57.0,85.59887005649726
57.16666666666666,85.2222222222223
57.33333333333333,84.91932310114132
57.5,84.72255017709567
57.66666666666666,84.52577725305002
57.83333333333333,84.32900432900436
58.0,84.13223140495872
58.16666666666666,84.1457777777777
58.33333333333333,84.59022222222212
58.5,85.03466666666657
58.66666666666666,85.47911111111102
58.83333333333333,85.92355555555547
59.0,86.39541547277926
59.16666666666666,86.87297039159492
59.33333333333333,87.3505253104106
59.5,87.82808022922626
59.66666666666666,88.61746261456803
59.83333333333333,89.58224794983096
60.0,90.54703328509385
60.16666666666666,91.51181862035672
60.33333333333333,92.10992434356916
60.5,92.33244325767684
60.66666666666666,92.55496217178454
60.83333333333333,92.77748108589223
61.0,92.99999999999994
61.16666666666666,92.13374913374936
61.33333333333333,91.26749826749848
61.5,90.40124740124762
61.66666666666666,89.53499653499675
61.83333333333333,88.66874566874586
62.0,88.0
62.16666666666666,88.0
62.33333333333333,88.0
62.5,88.0
62.66666666666666,88.0
62.83333333333333,88.0
63.0,87.90712074303414
63.16666666666666,87.56312349501212
63.33333333333333,87.2191262469901
63.5,86.87512899896808
63.66666666666666,86.53113175094606
63.83333333333333,86.18713450292405
64.0,85.91765980498378
64.16666666666666,85.73708920187796
64.33333333333333,85.55651859877216
64.5,85.37594799566635
64.66666666666666,85.19537739256053
64.83333333333333,85.01480678945472
65.0,84.82373271889405
65.16666666666666,84.63172043010756
65.33333333333333,84.4397081413211
65.5,84.24769585253462
65.66666666666666,84.05568356374813
65.83333333333333,84.6252752091587
66.0,85.50594451783333
66.16666666666666,86.38661382650795
66.33333333333333,87.26728313518251
66.5,88.03982930298714
66.66666666666666,88.27690848743475
66.83333333333333,88.51398767188235
67.0,88.75106685632996
67.16666666666666,88.98814604077756
67.33333333333333,90.12773029439664
67.5,91.31481481481454
67.66666666666666,92.50189933523242
67.83333333333333,93.68898385565022
68.0,94.0
68.16666666666666,94.0
68.33333333333333,94.0
68.5,94.0
68.66666666666666,94.0
68.83333333333333,94.0
69.0,94.0
69.16666666666666,94.0
69.33333333333333,94.0
69.5,94.0
69.66666666666666,94.0
69.83333333333333,94.0
70.0,94.0
70.16666666666666,93.9381210478772
70.33333333333333,93.71228545618796
70.5,93.4864498644987
70.66666666666666,93.26061427280943
70.83333333333333,93.0347786811202
71.0,92.44778067885132
71.16666666666666,91.795039164491
71.33333333333333,91.14229765013071
71.5,90.4895561357704
71.66666666666666,89.84413965087296
71.83333333333333,89.22069825436427
72.0,88.59725685785551
72.16666666666666,87.97381546134676
72.33333333333333,87.35037406483806
72.5,86.72795031055914
72.66666666666666,86.10683229813677
72.83333333333333,85.48571428571445
73.0,84.86459627329208
73.16666666666666,84.24347826086971
73.33333333333333,84.13475177304959
73.5,84.35638297872335
73.66666666666666,84.57801418439712
73.83333333333333,84.79964539007086
74.0,85.0
74.16666666666666,85.0
74.33333333333333,85.0
74.5,85.0
74.66666666666666,85.0
74.83333333333333,86.00961052099112
75.0,87.02124430955969
75.16666666666666,88.0328780981282
75.33333333333333,89.04384653711983
75.5,90.04035874439441
75.66666666666666,91.0368709516689
75.83333333333333,92.03338315894348
76.0,93.0208333333332
76.16666666666666,93.7152777777776
76.33333333333333,94.40972222222204
76.5,95.10416666666649
76.66666666666666,95.79861111111089
76.83333333333333,95.43851324634268
77.0,94.64768683274042
77.16666666666666,93.85686041913824
77.33333333333333,93.06603400553598
77.5,92.27520759193374
77.66666666666666,92.0
77.83333333333333,92.0
78.0,92.0
78.16666666666666,92.0
78.33333333333333,92.0
78.5,91.88814317673388
78.66666666666666,91.51528709917984
78.83333333333333,91.14243102162575
79.0,90.76957494407168
79.16666666666666,90.39671886651765
79.33333333333333,90.02386278896356
79.5,89.65217391304357
79.66666666666666,89.28056484578235
79.83333333333333,88.90895577852109
80.0,88.53734671125984
80.16666666666666,88.16573764399863
80.33333333333333,87.78675904541966
80.5,87.40184757505783
80.66666666666666,87.01693610469604
80.83333333333333,86.63202463433421
81.0,86.24711316397239
81.16666666666666,85.9265188834155
81.33333333333333,85.72126436781615
81.5,85.5160098522168
81.66666666666666,85.31075533661746
81.83333333333333,85.10550082101811
82.0,85.33609958506207
82.16666666666666,86.02766251728887
82.33333333333333,86.71922544951572
82.5,87.41078838174258
82.66666666666666,88.14837092731801
82.83333333333333,89.15087719298218
83.0,90.15338345864636
83.16666666666666,91.15588972431046
83.33333333333333,92.12421383647776
83.5,92.91037735849036
83.66666666666666,93.6965408805029
83.83333333333333,94.48270440251552
84.0,95.25221238938036
84.16666666666666,95.98967551622395
84.33333333333333,96.72713864306763
84.5,97.46460176991134
84.66666666666666,97.7531531531534
84.83333333333333,96.85225225225248
85.0,95.95135135135156
85.16666666666666,95.0504504504507
85.33333333333333,94.14954954954976
85.5,93.24864864864884
85.66666666666666,92.88733271086215
85.83333333333333,92.73171490818554
86.0,92.57609710550892
86.16666666666666,92.42047930283228
86.33333333333333,92.26486150015565
86.5,92.10924369747902
86.66666666666666,91.85782442748103
86.83333333333333,91.3807251908398
87.0,90.90362595419856
87.16666666666666,90.42652671755738
87.33333333333333,89.94942748091614
87.5,89.4723282442749
87.66666666666666,88.99495967741949
87.83333333333333,88.49092741935496
88.0,87.98689516129043
88.16666666666666,87.48286290322595
88.33333333333333,86.97883064516142
88.5,86.4747983870969
88.66666666666666,85.96908315565048
88.83333333333333,85.43603411513874
89.0,84.902985074627
89.16666666666666,84.3699360341153
89.33333333333333,83.83688699360356
89.5,83.30383795309181
89.66666666666666,82.91809523809529
89.83333333333333,82.7276190476191
90.0,82.53714285714291
90.16666666666666,82.34666666666672
90.33333333333331,82.15619047619053
90.5,82.03731343283577
90.66666666666666,82.24461028192366
90.83333333333331,82.45190713101155
91.0,82.65920398009945
91.16666666666666,82.86650082918733
91.33333333333331,83.24929971988776
91.5,83.9495798319326
91.66666666666666,84.64985994397738
91.83333333333331,85.35014005602221
92.0,86.0363086232979
92.16666666666666,86.54059505799279
92.33333333333331,87.04488149268771
92.5,87.54916792738263
92.66666666666666,88.05538140020882
92.83333333333331,88.57784743991627
93.0,89.10031347962371
93.16666666666666,89.6227795193311
93.33333333333331,90.21450617283932
93.5,90.98611111111092
93.66666666666666,91.75771604938248
93.83333333333331,92.5293209876541
94.0,93.18309859154915
94.16666666666666,93.65258215962426
94.33333333333331,94.1220657276994
94.5,94.59154929577454
94.66666666666666,94.88313556274748
94.83333333333331,93.98417835311064
95.0,93.0852211434738
95.16666666666666,92.18626393383704
95.33333333333331,91.2873067242002
95.5,90.38834951456334
95.66666666666666,89.89853519113976
95.83333333333331,89.71989996427301
96.0,89.54126473740628
96.16666666666666,89.36262951053953
96.33333333333331,89.18399428367279
96.5,89.00535905680606
96.66666666666666,88.818759342302
96.83333333333331,88.63191330343801
97.0,88.44506726457405
97.16666666666666,88.25822122571006
97.33333333333331,88.07137518684608
97.5,88.0
97.66666666666666,88.0
97.83333333333331,88.0
98.0,88.0
98.16666666666666,88.0
98.33333333333331,88.0
98.5,88.0
98.66666666666666,88.0
98.83333333333331,88.0
99.0,88.0
99.16666666666666,88.0
99.33333333333331,88.0
99.5,88.0
99.66666666666666,88.06933333333318
99.83333333333331,88.60266666666652
100.0,89.13599999999983
100.16666666666666,89.66933333333319
100.33333333333331,90.42865200225576
100.5,91.5566835871401
100.66666666666666,92.68471517202453
100.83333333333331,93.81274675690894
101.0,94.70558375634494
101.16666666666666,95.55160744500824
101.33333333333331,96.39763113367152
101.5,97.0
101.66666666666666,97.0
101.83333333333331,97.0
102.0,97.0
102.16666666666666,97.0
102.33333333333331,97.0
102.5,97.0
102.66666666666666,97.0
102.83333333333331,97.0
103.0,97.0
103.16666666666666,97.0
103.33333333333331,97.0
103.5,97.0
103.66666666666666,97.0
103.83333333333331,97.0
104.0,97.0
104.16666666666666,97.0
104.33333333333331,97.0
104.5,97.0
104.66666666666666,97.0
104.83333333333331,97.0
105.0,97.0
105.16666666666666,96.36336336336386
105.33333333333331,94.86186186186228
105.5,93.36036036036084
105.66666666666666,91.85885885885928
105.83333333333331,90.3573573573577
106.0,90.0
106.16666666666666,90.0
106.33333333333331,90.0
106.5,90.0
106.66666666666666,89.88249754178966
106.83333333333331,89.63667649950843
107.0,89.39085545722722
107.16666666666666,89.145034414946
107.33333333333331,89.21025641025626
107.5,89.72307692307676
107.66666666666666,90.23589743589729
107.83333333333331,90.74871794871784
108.0,91.13911620294591
108.16666666666666,91.41189307146746
108.33333333333331,91.68466993998902
108.5,91.95744680851055
108.66666666666666,92.71646859083168
108.83333333333331,93.56536502546668
109.0,94.4142614601016
109.16666666666666,95.35632183908014
109.33333333333331,96.50574712643648
109.5,97.65517241379276
109.66666666666666,98.8045977011491
109.83333333333331,99.92685650474569
110.0,101.04355108877684
110.16666666666666,102.16024567280814
110.33333333333331,103.0
110.5,103.0
110.66666666666666,103.0
110.83333333333331,103.0
111.0,103.0
111.16666666666666,103.0
111.33333333333331,103.0
111.5,103.0
111.66666666666666,103.0
111.83333333333331,103.0
112.0,102.6085626911318
112.16666666666666,101.58919469928674
112.33333333333331,100.56982670744163
112.5,99.55045871559666
112.66666666666666,98.5310907237516
112.83333333333331,97.51172273190652
113.0,96.45751633986966
113.16666666666666,95.36819172113324
113.33333333333331,94.27886710239682
113.5,93.18954248366047
113.66666666666666,92.10021786492406
113.83333333333331,91.01089324618763
114.0,91.0
114.16666666666666,91.0
114.33333333333331,91.0
114.5,91.0
114.66666666666666,91.02324500232444
114.83333333333331,91.25569502556944
115.0,91.48814504881445
115.16666666666666,91.72059507205944
115.33333333333331,91.95304509530446
115.5,92.38550724637666
115.66666666666666,92.86859903381628
115.83333333333331,93.3516908212559
116.0,93.83478260869548
116.16666666666666,94.484536082474
116.33333333333331,95.22091310751084
116.5,95.95729013254764
116.66666666666666,96.69366715758449
116.83333333333331,97.0
117.0,97.0
117.16666666666666,97.0
117.33333333333331,97.0
117.5,97.0
117.66666666666666,97.0
117.83333333333331,97.0
118.0,97.0
118.16666666666666,97.16245666171358
118.33333333333331,97.65775136206024
118.5,98.15304606240696
118.66666666666666,98.64834076275368
118.83333333333331,99.07390417940869
119.0,99.32874617736996
119.16666666666666,99.58358817533124
119.33333333333331,99.83843017329248
119.5,100.0
119.66666666666666,100.0
119.83333333333331,100.0
120.0,100.0
120.16666666666666,100.0
120.33333333333331,100.0
120.5,100.0
120.66666666666666,100.0
120.83333333333331,99.85243741765504
121.0,99.19367588932826
121.16666666666666,98.5349143610015
121.33333333333331,97.8761528326748
121.5,97.21739130434804
121.66666666666666,96.84744990892538
121.83333333333331,96.61976320582885
122.0,96.39207650273232
122.16666666666666,96.16438979963576
122.33333333333331,95.8676190476192
122.5,95.39142857142872
122.66666666666666,94.91523809523822
122.83333333333331,94.43904761904778
123.0,94.03817914831116
123.16666666666666,94.52765540871256
123.33333333333331,95.01713166911388
123.5,95.50660792951528
123.66666666666666,95.99608418991666
123.83333333333331,96.0
124.0,96.0
124.16666666666666,96.0
124.33333333333331,96.0
124.5,95.26979865771838
124.66666666666666,94.3749440715886
124.83333333333331,93.4800894854589
125.0,92.58523489932914
125.16666666666666,92.0
125.33333333333331,92.0
125.5,92.0
125.66666666666666,92.0
125.83333333333331,92.0
126.0,92.0
126.16666666666666,92.0
126.33333333333331,92.0
126.5,92.0
126.66666666666666,91.93852065321812
126.83333333333331,91.69836695485118
127.0,91.45821325648424
127.16666666666666,91.21805955811726
127.33333333333331,90.86510263929672
127.5,89.39882697947263
127.66666666666666,87.93255131964841
127.83333333333331,86.4662756598247
128.0,85.0000000000005
128.16666666666666,85.0
128.33333333333331,85.0
128.5,85.0
128.66666666666666,85.0
128.83333333333331,85.0
129.0,85.0
129.16666666666666,85.0
129.33333333333331,85.0
129.5,85.0
129.66666666666666,85.0
129.83333333333331,85.0
130.0,85.51093749999977
130.16666666666666,86.2921874999997
130.33333333333331,87.07343749999977
130.5,87.85468749999971
130.66666666666666,87.7843137254903
130.83333333333331,87.51934287228413
131.0,87.25437201907799
131.16666666666666,87.01082251082241
131.33333333333331,87.2813852813852
131.5,87.55194805194795
131.66666666666666,87.82251082251071
131.83333333333331,88.0
132.0,88.0
132.16666666666666,88.0
132.33333333333331,88.0
132.5,88.96463022507994
132.66666666666666,90.30439442658036
132.83333333333331,91.64415862808104
133.0,92.98392282958146
133.16666666666666,94.0133333333329
133.33333333333331,95.03897435897407
133.5,96.06461538461508
133.66666666666666,96.93442622950845
133.83333333333331,96.18926974664696
134.0,95.44411326378564
134.16666666666666,94.6989567809243
134.33333333333331,94.0
134.5,94.0
134.66666666666666,94.0
134.83333333333331,94.0
135.0,94.0
135.16666666666666,94.0
135.33333333333331,94.0
135.5,94.0
135.66666666666666,94.0
135.83333333333331,94.0
136.0,94.0
136.16666666666666,94.0
136.33333333333331,94.0
136.5,94.0
136.66666666666666,94.0
136.83333333333331,94.0
137.0,94.0
137.16666666666666,93.54896907216516
137.33333333333331,92.90463917525788
137.5,92.26030927835068
137.66666666666666,91.61597938144352
137.83333333333331,90.96319531576766
138.0,90.12672521957364
138.16666666666666,89.29025512337964
138.33333333333331,88.45378502718548
138.5,87.61731493099145
138.66666666666666,87.12096029547537
138.83333333333331,87.5826408125576
139.0,88.04432132963974
139.16666666666666,88.50600184672189
139.33333333333331,88.96768236380412
139.5,89.0
139.66666666666666,89.0
139.83333333333331,89.0
140.0,89.0
140.16666666666666,89.6573938506586
140.33333333333331,90.3894582723278
140.5,91.12152269399688
140.66666666666666,91.85358711566592
140.83333333333331,92.37400654511444
141.0,92.8415147265076
141.16666666666666,93.30902290790074
141.33333333333331,93.77653108929398
141.5,93.88612565445032
141.66666666666666,93.6679755671903
141.83333333333331,93.44982547993024
142.0,93.2316753926702
142.16666666666666,93.0135253054102
142.33333333333331,92.22125363221274
142.5,91.39103362391056
142.66666666666666,90.56081361560842
142.83333333333331,89.73059360730612
143.0,89.02659574468079
143.16666666666666,89.24822695035454
143.33333333333331,89.46985815602831
143.5,89.69148936170205
143.66666666666666,89.9131205673758
143.83333333333331,90.0
144.0,90.0
144.16666666666666,90.0
144.33333333333331,90.0
144.5,90.0
144.66666666666666,90.0
144.83333333333331,90.0
145.0,90.0
145.16666666666666,90.08655616942868
145.33333333333331,91.0073664825043
145.5,91.92817679557976
145.66666666666666,92.84898710865524
145.83333333333331,93.76979742173086
146.0,94.1768033946251
146.16666666666666,94.41254125412532
146.33333333333331,94.6482791136256
146.5,94.8840169731258
146.66666666666666,95.12636815920388
146.83333333333331,95.37512437810938
147.0,95.62388059701485
147.16666666666666,95.87263681592027
147.33333333333331,96.12512820512812
147.5,96.38153846153836
147.66666666666666,96.63794871794862
147.83333333333331,96.89435897435892
148.0,97.28994082840224
148.16666666666666,97.783037475345
148.33333333333331,98.27613412228784
148.5,98.7692307692306
148.66666666666666,98.76727909011392
148.83333333333331,98.3298337707788
149.0,97.89238845144372
149.16666666666666,97.45494313210868
149.33333333333331,97.01749781277354
149.5,97.0
149.66666666666666,97.0
149.83333333333331,97.0
150.0,97.0
150.16666666666666,97.0
150.33333333333331,95.86440677966152
150.5,94.65375302663472
150.66666666666666,93.44309927360814
150.83333333333331,92.23244552058158
151.0,91.0217917675548
151.16666666666666,91.0
151.33333333333331,91.0
151.5,91.0
151.66666666666666,91.0
151.83333333333331,90.904428904429
152.0,90.67132867132874
152.16666666666666,90.43822843822852
152.33333333333331,90.20512820512828
152.5,90.08608321377312
152.66666666666666,90.80344332855069
152.83333333333331,91.52080344332826
153.0,92.23816355810597
153.16666666666666,92.95552367288352
153.33333333333331,93.22494004796154
153.5,93.46474820143878
153.66666666666666,93.704556354916
153.83333333333331,93.9443645083932
154.0,94.0
154.16666666666666,94.0
154.33333333333331,94.0
154.5,94.0
154.66666666666666,94.18172377985454
154.83333333333331,94.44132917964684
155.0,94.70093457943916
155.16666666666666,94.96053997923146
155.33333333333331,95.2208333333332
155.5,95.4812499999999
155.66666666666666,95.74166666666656
155.83333333333331,96.0040404040402
156.0,96.50909090909076
156.16666666666666,97.01414141414124
156.33333333333331,97.51919191919173
156.5,98.01114206128128
156.66666666666666,98.24326833797578
156.83333333333331,98.47539461467028
157.0,98.70752089136482
157.16666666666666,98.93964716805932
157.33333333333331,98.54151177199536
157.5,97.92193308550208
157.66666666666666,97.30235439900892
157.83333333333331,96.68277571251576
158.0,96.06319702602252
158.16666666666666,95.63495934959364
158.33333333333331,95.228455284553
158.5,94.82195121951231
158.66666666666666,94.41544715447168
158.83333333333331,94.00894308943106
159.0,93.18295739348396
159.16666666666666,92.34753550543051
159.33333333333331,91.51211361737712
159.5,90.67669172932357
159.66666666666666,90.04302536231876
159.83333333333331,90.26947463768106
160.0,90.4959239130434
160.16666666666666,90.7223731884057
160.33333333333331,90.948822463768
160.5,91.19664634146332
160.66666666666666,91.45071138211372
160.83333333333331,91.70477642276413
161.0,91.95884146341456
161.16666666666666,92.65468749999974
161.33333333333331,93.43593749999968
161.5,94.21718749999974
161.66666666666666,94.99843749999968
161.83333333333331,96.28940568475396
162.0,97.58139534883684
162.16666666666666,98.87338501291948
162.33333333333331,100.03217697335336
162.5,100.28355957767717
162.66666666666666,100.53494218200092
162.83333333333331,100.78632478632468
163.0,101.0
163.16666666666666,101.0
163.33333333333331,101.0
163.5,101.0
163.66666666666666,101.0114770459081
163.83333333333331,101.26097804391208
164.0,101.51047904191608
164.16666666666666,101.75998003992008
164.33333333333331,102.0
164.5,102.0
164.66666666666666,102.0
164.83333333333331,102.0
165.0,102.0
165.16666666666666,101.54203262233396
165.33333333333331,100.91468005018844
165.5,100.28732747804284
165.66666666666666,99.65997490589731
165.83333333333331,99.0326223337518
166.0,98.05389221556912
166.16666666666666,97.0558882235532
166.33333333333331,96.05788423153732
166.5,95.05988023952123
166.66666666666666,94.06187624750534
166.83333333333331,94.0
167.0,94.0
167.16666666666666,94.0
167.33333333333331,94.0
167.5,94.0
167.66666666666666,94.0
167.83333333333331,94.0
168.0,94.0
168.16666666666666,94.0
168.33333333333331,93.87144053601348
168.5,93.6620603015076
168.66666666666666,93.45268006700176
168.83333333333331,93.2432998324959
169.0,93.03391959799
