Time,ShortChannel
21.666666666666664,-0.7626021866417999
21.833333333333332,-0.7358589908047386
22.0,-0.7156833450621994
22.166666666666664,-0.7365372692301808
22.333333333333332,-0.7124577103329671
22.5,-0.7488741161718648
22.666666666666664,-0.7544062184218536
22.833333333333332,-0.7708939895228767
23.0,-0.8094247979371723
23.166666666666664,-0.7864981010885618
23.333333333333332,-0.790626578973474
23.5,-0.8234271131134423
23.666666666666664,-0.8411126729634935
23.833333333333332,-0.8594505629908068
24.0,-0.8956713133750074
24.166666666666664,-0.8810364826023215
24.333333333333332,-0.8664212185167586
24.5,-0.8332235794328815
24.666666666666664,-0.8101223393634551
24.833333333333332,-0.7995820802412413
25.0,-0.8141256683720425
25.166666666666664,-0.8248346666372536
25.333333333333332,-0.8189948302388027
25.5,-0.7845413475619222
25.666666666666664,-0.7522373697669564
25.833333333333332,-0.7349875848698847
26.0,-0.7403503989237452
26.166666666666664,-0.7607714155836491
26.333333333333332,-0.7634505755730981
26.5,-0.7606358575248465
26.666666666666664,-0.7552137532787371
26.833333333333332,-0.7620744632418649
27.0,-0.7944899896197439
27.166666666666664,-0.8371605554029038
27.333333333333332,-0.8543580832858698
27.5,-0.8509873383615651
27.666666666666664,-0.8478737830193502
27.833333333333332,-0.8607483342985911
28.0,-0.8886742778422501
28.166666666666664,-0.911501082428037
28.333333333333332,-0.9113305148650026
28.5,-0.9131385036642566
28.666666666666664,-0.907063010337407
28.833333333333332,-0.9066464817783294
29.0,-0.936942601419746
29.166666666666664,-0.9665298285641685
29.333333333333332,-0.9893566839789681
29.5,-0.9954195047196189
29.666666666666664,-0.9992067067863817
29.833333333333332,-1.0222637194951845
30.0,-1.041592122953962
30.166666666666664,-1.034463020574374
30.333333333333332,-1.0176534383969644
30.5,-1.0169707137042627
30.666666666666664,-1.0132746628490152
30.833333333333332,-1.0216629540207192
31.0,-0.9906386381781888
31.166666666666664,-0.9809643955847044
31.333333333333332,-1.0167687336298674
31.5,-1.0295605368281655
31.666666666666664,-1.0189919612479654
31.833333333333332,-0.9902981332373745
32.0,-1.0412193070725517
32.166666666666664,-1.044191867612591
32.33333333333333,-1.030541932351306
32.5,-1.0046255417323355
32.666666666666664,-1.0409549639054483
32.83333333333333,-1.0086205865313855
33.0,-0.9814586860836693
33.166666666666664,-0.9669228107776773
33.33333333333333,-0.9825004866506365
33.5,-0.99782613050088
33.666666666666664,-0.996370456360929
33.83333333333333,-0.9862056100235443
34.0,-1.0075618548880219
34.166666666666664,-1.04166569451261
34.33333333333333,-1.0347942889556228
34.5,-1.027842986269213
34.666666666666664,-1.0420898362509534
34.83333333333333,-1.0730952588719957
35.0,-1.0977764466197415
35.166666666666664,-1.0748226161807515
35.33333333333333,-1.04494199664283
35.5,-1.0429701235573028
35.666666666666664,-1.0444893835430102
35.83333333333333,-1.0357836718489317
36.0,-1.0474854338526314
36.166666666666664,-1.0832691585984584
36.33333333333333,-1.136184036341866
36.5,-1.170203479402108
36.666666666666664,-1.1890610114787503
36.83333333333333,-1.183385975588351
37.0,-1.2042828595047463
37.166666666666664,-1.2326285778618558
37.33333333333333,-1.258197147450875
37.5,-1.2415634282199224
37.666666666666664,-1.2519052893798344
37.83333333333333,-1.2824604149995567
38.0,-1.3011322980938491
38.166666666666664,-1.3033137095766014
38.33333333333333,-1.3276371935681297
38.5,-1.3485151862241724
38.666666666666664,-1.3417554230186652
38.83333333333333,-1.3338728269331648
39.0,-1.3400642422490314
39.166666666666664,-1.3701266392131304
39.33333333333333,-1.3678189927766433
39.5,-1.3632307000788246
39.666666666666664,-1.351528419128672
39.83333333333333,-1.3641257521844055
40.0,-1.4490661859839977
40.166666666666664,-1.475618840144324
40.33333333333333,-1.4601812003304768
40.5,-1.4419868801998854
40.666666666666664,-1.4462229154283202
40.83333333333333,-1.4918067252815799
41.0,-1.4859985151820407
41.166666666666664,-1.4436171626612335
41.33333333333333,-1.4171914159022536
41.5,-1.4256644894538315
41.666666666666664,-1.4368143194105827
41.83333333333333,-1.4521197878425014
42.0,-1.444155941876226
42.166666666666664,-1.4753254270305227
42.33333333333333,-1.4912112613343882
42.5,-1.4694107686562512
42.666666666666664,-1.4923908968110287
42.83333333333333,-1.4786579575237675
43.0,-1.4500038338009396
43.166666666666664,-1.4348744595636391
43.33333333333333,-1.43114536325922
43.5,-1.4337128088054256
43.666666666666664,-1.4323059169976402
43.83333333333333,-1.481648498068927
44.0,-1.5242400231653463
44.166666666666664,-1.5508419159349345
44.33333333333333,-1.5271470998879564
44.5,-1.4917235177202581
44.666666666666664,-1.486664142386056
44.83333333333333,-1.502085584688338
45.0,-1.4978647768462938
45.166666666666664,-1.4906869491227939
45.33333333333333,-1.4442698126448326
45.5,-1.426411046683463
45.666666666666664,-1.4224809597143568
45.83333333333333,-1.4680293903644541
46.0,-1.4791442360618863
46.166666666666664,-1.512005668329788
46.33333333333333,-1.5371574821305958
46.5,-1.5422206857554388
46.666666666666664,-1.5536268758205263
46.83333333333333,-1.556104190042766
47.0,-1.5933647023922708
47.166666666666664,-1.6333638145142877
47.33333333333333,-1.6437229287222117
47.5,-1.6362592106084695
47.666666666666664,-1.6292662179085313
47.83333333333333,-1.6303990935630546
48.0,-1.6521633231172117
48.166666666666664,-1.6516640463702836
48.33333333333333,-1.6119990346813386
48.5,-1.594678378782689
48.666666666666664,-1.589651352909727
48.83333333333333,-1.6297853613607673
49.0,-1.6367121065693198
49.166666666666664,-1.6404518946182391
49.33333333333333,-1.6310577785841545
49.5,-1.6093862934493888
49.666666666666664,-1.6421908890140875
49.83333333333333,-1.6313863389258287
50.0,-1.6362521056766215
50.166666666666664,-1.6231206801488034
50.33333333333333,-1.6300256798206902
50.5,-1.644253731365378
50.666666666666664,-1.653500924418125
50.83333333333333,-1.6309826645991892
51.0,-1.634171215248361
51.166666666666664,-1.6031024355225907
51.33333333333333,-1.6400916351803347
51.5,-1.6416242580715223
51.666666666666664,-1.639239756196116
51.83333333333333,-1.6250168719685323
52.0,-1.657034762285951
52.166666666666664,-1.6466915229018793
52.33333333333333,-1.6163216506783782
52.5,-1.6081251139305706
52.666666666666664,-1.615276209426382
52.83333333333333,-1.5851530749814098
53.0,-1.574759775261828
53.166666666666664,-1.5596638959576181
53.33333333333333,-1.5714749107873518
53.5,-1.564155910415873
53.666666666666664,-1.5626148760895429
53.83333333333333,-1.5474067673146004
54.0,-1.5915069923562517
54.166666666666664,-1.5610181714065838
54.33333333333333,-1.5652001720007684
54.5,-1.5737487216068682
54.666666666666664,-1.5810317776570029
54.83333333333333,-1.5940674354070594
55.0,-1.6103775500743154
55.166666666666664,-1.6316229943487923
55.33333333333333,-1.6758249919279091
55.5,-1.705924323347337
55.666666666666664,-1.7049362707823592
55.83333333333333,-1.6863374504416142
56.0,-1.6692754064148674
56.166666666666664,-1.6769630294223785
56.33333333333333,-1.6629340043273817
56.5,-1.6345129245450498
56.666666666666664,-1.6111110152231065
56.83333333333333,-1.6040469701987274
57.0,-1.6136277737581686
57.166666666666664,-1.6321576827835174
57.33333333333333,-1.6114447989906524
57.5,-1.6041542434225815
57.666666666666664,-1.5943292113986414
57.83333333333333,-1.5789416046830214
58.0,-1.5723135911660442
58.166666666666664,-1.5543165140532713
58.33333333333333,-1.5556802693169303
58.5,-1.575696714696397
58.666666666666664,-1.581175659400785
58.83333333333333,-1.582313377165263
59.0,-1.5791098925348297
59.166666666666664,-1.6012675057743009
59.33333333333333,-1.6084379440192564
59.5,-1.5731590139774905
59.666666666666664,-1.5755501127064004
59.83333333333333,-1.5364632187720506
60.0,-1.5181935898999248
60.166666666666664,-1.5295580426898463
60.33333333333333,-1.5468812467456234
60.5,-1.5692838396303572
60.666666666666664,-1.5715957672202585
60.83333333333333,-1.5949885736283522
61.0,-1.651176755021428
61.166666666666664,-1.6669819164063138
61.33333333333333,-1.6572689454549019
61.5,-1.636895577733295
61.666666666666664,-1.655449327179002
61.83333333333333,-1.6863784649432587
62.0,-1.6892357878373414
62.166666666666664,-1.6702567591055495
62.33333333333333,-1.6628275383308482
62.5,-1.6670355911312082
62.666666666666664,-1.6980413572454027
62.83333333333333,-1.6974312089518229
63.0,-1.675447161678722
63.166666666666664,-1.657401213943603
63.33333333333333,-1.6285738991863212
63.5,-1.6101103387224607
63.666666666666664,-1.6539723004296112
63.83333333333333,-1.6548267769945022
64.0,-1.6571275991865169
64.16666666666666,-1.646689075063448
64.33333333333333,-1.6330144878538337
64.5,-1.6257926119751929
64.66666666666666,-1.632987060167314
64.83333333333333,-1.6373073525561441
65.0,-1.6265984071903712
65.16666666666666,-1.5974089293285043
65.33333333333333,-1.5734233691137673
65.5,-1.591644249710647
65.66666666666666,-1.580059318048704
65.83333333333333,-1.6199268028727696
66.0,-1.5863611992626483
66.16666666666666,-1.5513337036632069
66.33333333333333,-1.5416328261099868
66.5,-1.5497217518003095
66.66666666666666,-1.546682829862981
66.83333333333333,-1.5112140737308946
67.0,-1.4615405207230636
67.16666666666666,-1.4613427659279077
67.33333333333333,-1.4451599033497378
67.5,-1.4032413852066041
67.66666666666666,-1.344848633615475
67.83333333333333,-1.3510474196578568
68.0,-1.3533640216299576
68.16666666666666,-1.3193204201501307
68.33333333333333,-1.307322079372048
68.5,-1.3214600904270013
68.66666666666666,-1.3465460086351881
68.83333333333333,-1.3426645813313682
69.0,-1.362190651146708
69.16666666666666,-1.3797357559890489
69.33333333333333,-1.3726042161075171
69.5,-1.4011002529821415
69.66666666666666,-1.4447634394447737
69.83333333333333,-1.4223381494394822
70.0,-1.4244558301576637
70.16666666666666,-1.437868901586075
70.33333333333333,-1.412948146496308
70.5,-1.3846785728427287
70.66666666666666,-1.36082541578497
70.83333333333333,-1.3787991433897788
71.0,-1.3860532339158471
71.16666666666666,-1.3947242955268762
71.33333333333333,-1.384084075977831
71.5,-1.398198275292017
71.66666666666666,-1.4201106335903428
71.83333333333333,-1.4700477880814302
72.0,-1.4978680096419523
72.16666666666666,-1.5084730000623303
72.33333333333333,-1.5507317828582756
72.5,-1.5657510718065395
72.66666666666666,-1.5657949598871352
72.83333333333333,-1.572291930509561
73.0,-1.6039778733919927
73.16666666666666,-1.6436946235532228
73.33333333333333,-1.671773091842751
73.5,-1.6760147299473995
73.66666666666666,-1.6556631503305852
73.83333333333333,-1.6613211335188862
74.0,-1.6609981378268812
74.16666666666666,-1.6275349398897077
74.33333333333333,-1.5809867358207408
74.5,-1.5321134098291596
74.66666666666666,-1.5445024508941219
74.83333333333333,-1.5583262548712802
75.0,-1.5471387076986962
75.16666666666666,-1.5208080392958132
75.33333333333333,-1.5079324930568487
75.5,-1.4948505810177026
75.66666666666666,-1.4480031810732978
75.83333333333333,-1.4104373210827432
76.0,-1.4217023790713361
76.16666666666666,-1.4105524446810078
76.33333333333333,-1.3917657524372609
76.5,-1.3752665527886938
76.66666666666666,-1.4089534329445788
76.83333333333333,-1.4349591459060906
77.0,-1.4277979309016837
77.16666666666666,-1.3969999606448706
77.33333333333333,-1.4037875667105113
77.5,-1.4211027522877924
77.66666666666666,-1.4615930102685746
77.83333333333333,-1.4668733690134776
78.0,-1.459423790250392
78.16666666666666,-1.4621887059148555
78.33333333333333,-1.459578013464197
78.5,-1.4698200102091288
78.66666666666666,-1.4535740593486035
78.83333333333333,-1.439388678221494
79.0,-1.4293454121386853
79.16666666666666,-1.4279481196610446
79.33333333333333,-1.436975016484958
79.5,-1.4193534432082968
79.66666666666666,-1.4129496286487384
79.83333333333333,-1.4324146035420815
80.0,-1.449374583406345
80.16666666666666,-1.4761976777703405
80.33333333333333,-1.4747626404955625
80.5,-1.4705727695613875
80.66666666666666,-1.4502675245476435
80.83333333333333,-1.4316121765653553
81.0,-1.4334973218897828
81.16666666666666,-1.386884522924218
81.33333333333333,-1.346847439971514
81.5,-1.3096827994773672
81.66666666666666,-1.293981022556619
81.83333333333333,-1.3303054055653094
82.0,-1.3350659634434672
82.16666666666666,-1.3430502422846475
82.33333333333333,-1.3360248206373841
82.5,-1.3665271495216877
82.66666666666666,-1.3646765073438976
82.83333333333333,-1.3755682877370117
83.0,-1.3743664899037056
83.16666666666666,-1.3666020238143066
83.33333333333333,-1.3730534926881606
83.5,-1.3559532374766636
83.66666666666666,-1.3204393905883214
83.83333333333333,-1.3071263165976674
84.0,-1.3546887299872383
84.16666666666666,-1.375134836055459
84.33333333333333,-1.3660843270442866
84.5,-1.3585510751293346
84.66666666666666,-1.3965279093449168
84.83333333333333,-1.4063829860715356
85.0,-1.3821698672838267
85.16666666666666,-1.372405728495275
85.33333333333333,-1.3788610754624708
85.5,-1.3768442331971409
85.66666666666666,-1.3670086990763293
85.83333333333333,-1.3576317018752722
86.0,-1.3429382312881792
86.16666666666666,-1.3710270147624357
86.33333333333333,-1.3995817961553412
86.5,-1.3963408547580218
86.66666666666666,-1.389092974727655
86.83333333333333,-1.3702489187946705
87.0,-1.3473919886626449
87.16666666666666,-1.333208936397426
87.33333333333333,-1.3405684351748581
87.5,-1.3225591663331082
87.66666666666666,-1.3151573110515575
87.83333333333333,-1.3281164673797716
88.0,-1.3179892299281097
88.16666666666666,-1.3398375147915427
88.33333333333333,-1.370383397309891
88.5,-1.361725329700797
88.66666666666666,-1.3418536452075491
88.83333333333333,-1.3070951801750301
89.0,-1.3143676569359748
89.16666666666666,-1.333455539898713
89.33333333333333,-1.3478411011283769
89.5,-1.3470071720585284
89.66666666666666,-1.3300519074408317
89.83333333333333,-1.3092764885028139
90.0,-1.2930029212805567
90.16666666666666,-1.2630180956931611
90.33333333333333,-1.2605335705220613
90.5,-1.2224642970768533
90.66666666666666,-1.2190279246241138
90.83333333333333,-1.23967648103881
91.0,-1.2194000973545123
91.16666666666666,-1.2497403294360825
91.33333333333333,-1.2307187146762788
91.5,-1.2206057310359641
91.66666666666666,-1.195769943162507
91.83333333333333,-1.1940835447766633
92.0,-1.196868476160823
92.16666666666666,-1.195101651157754
92.33333333333333,-1.2136147396881538
92.5,-1.171814805613001
92.66666666666666,-1.1555910565468437
92.83333333333333,-1.1644904537712868
93.0,-1.1945266166361026
93.16666666666666,-1.1785812891306666
93.33333333333333,-1.2050486914080818
93.5,-1.192770447386235
93.66666666666666,-1.1847468167891164
93.83333333333333,-1.1985745755166142
94.0,-1.2492063148872339
94.16666666666666,-1.279329042933978
94.33333333333333,-1.2810286535385658
94.5,-1.2663763646936472
94.66666666666666,-1.3036071558436142
94.83333333333333,-1.3237843361556756
95.0,-1.3463272249432607
95.16666666666666,-1.352357510804393
95.33333333333333,-1.42048520631987
95.5,-1.409570286191028
95.66666666666666,-1.3749628277478498
95.83333333333333,-1.3553362005421796
96.0,-1.3396065801207957
96.16666666666666,-1.3489437765704881
96.33333333333333,-1.3489487819814119
96.5,-1.3643311121238333
96.66666666666666,-1.3627436967508308
96.83333333333333,-1.355801825552364
97.0,-1.3973128457322839
97.16666666666666,-1.4387732837738418
97.33333333333333,-1.416078175435167
97.5,-1.3869334496822432
97.66666666666666,-1.3701823295722004
97.83333333333333,-1.3633010340943446
98.0,-1.3673093083333798
98.16666666666666,-1.360747635104472
98.33333333333333,-1.3323344121027128
98.5,-1.2874798461011483
98.66666666666666,-1.313853806149803
98.83333333333333,-1.3463718352168559
99.0,-1.3603767033699976
99.16666666666666,-1.375402449209891
99.33333333333333,-1.374668475654158
99.5,-1.3434832977976967
99.66666666666666,-1.3597816331106511
99.83333333333333,-1.3680944841823772
100.0,-1.3685885822281532
100.16666666666666,-1.375972623617935
100.33333333333333,-1.4025303503295699
100.5,-1.4088993596808639
100.66666666666666,-1.4404408888620295
100.83333333333333,-1.4489788541896635
101.0,-1.4326444467637287
101.16666666666666,-1.4246030868876856
101.33333333333333,-1.421745380880369
101.5,-1.452486802031154
101.66666666666666,-1.4788996401593226
101.83333333333333,-1.456889492100908
102.0,-1.4479821592736124
102.16666666666666,-1.4570660964280315
102.33333333333333,-1.443470535170963
102.5,-1.4216284427446522
102.66666666666666,-1.4110859737070407
102.83333333333333,-1.4102151469781175
103.0,-1.3995149369691198
103.16666666666666,-1.378638733960778
103.33333333333333,-1.3826230302805484
103.5,-1.3820201546420996
103.66666666666666,-1.3730332553295783
103.83333333333333,-1.359107668040248
104.0,-1.3486806701256473
104.16666666666666,-1.365526425224208
104.33333333333333,-1.3409252769518791
104.5,-1.3260303614775888
104.66666666666666,-1.3154403988737589
104.83333333333333,-1.3009917258962935
105.0,-1.3290447634318108
105.16666666666666,-1.313473340269724
105.33333333333333,-1.3266095629928059
105.5,-1.3339038729951305
105.66666666666666,-1.333702193251615
105.83333333333333,-1.3460212505404356
106.0,-1.3709136255746577
106.16666666666666,-1.369651098275344
106.33333333333333,-1.3590467038037364
106.5,-1.3771508058646287
106.66666666666666,-1.3870356954800251
106.83333333333333,-1.3905887754263466
107.0,-1.3639768376644017
107.16666666666666,-1.3414954476021903
107.33333333333333,-1.3603009998957734
107.5,-1.3640195216323034
107.66666666666666,-1.362108019738158
107.83333333333333,-1.3527286769360074
108.0,-1.3613193636438365
108.16666666666666,-1.352994787287492
108.33333333333333,-1.3392049769525576
108.5,-1.3365167911318099
108.66666666666666,-1.3405303982564458
108.83333333333333,-1.3139424511766353
109.0,-1.295045366516508
109.16666666666666,-1.318063287115142
109.33333333333333,-1.3543397423502888
109.5,-1.363815035889439
109.66666666666666,-1.3615031108642965
109.83333333333333,-1.3646189996214995
110.0,-1.3372817972517541
110.16666666666666,-1.3228735495139707
110.33333333333333,-1.3495172856085764
110.5,-1.3894694494835154
110.66666666666666,-1.4144864716828038
110.83333333333333,-1.4140835376859766
111.0,-1.4500404579811614
111.16666666666666,-1.452276968561794
111.33333333333333,-1.4621397987485867
111.5,-1.4645505940878492
111.66666666666666,-1.4652319264674567
111.83333333333333,-1.471146556638723
112.0,-1.4598055038488778
112.16666666666666,-1.4588506846928522
112.33333333333333,-1.4664421535788255
112.5,-1.4663100863532519
112.66666666666666,-1.4980883667141478
112.83333333333333,-1.4983425504623094
113.0,-1.5038719585655662
113.16666666666666,-1.516048134552486
113.33333333333333,-1.5164267561509535
113.5,-1.5309155063551785
113.66666666666666,-1.5854017558771738
113.83333333333333,-1.577483412480586
114.0,-1.56638009749286
114.16666666666666,-1.5417920339549809
114.33333333333333,-1.5216691301886685
114.5,-1.523496440866921
114.66666666666666,-1.5159341763450183
114.83333333333333,-1.5188667205264246
115.0,-1.5068991901679112
115.16666666666666,-1.4816838769318883
115.33333333333333,-1.5017158553385348
115.5,-1.4611228995495196
115.66666666666666,-1.4626649156004439
115.83333333333333,-1.4561296836599245
116.0,-1.4749561093332537
116.16666666666666,-1.4808872965734297
116.33333333333333,-1.4619217225698395
116.5,-1.4337309993974074
116.66666666666666,-1.4255038361233439
116.83333333333333,-1.4401874418822742
117.0,-1.4269318261332449
117.16666666666666,-1.4117101547688358
117.33333333333333,-1.436255959466172
117.5,-1.4811996601512478
117.66666666666666,-1.51656538522745
117.83333333333333,-1.5330982807559457
118.0,-1.5480930071258037
118.16666666666666,-1.600446432664069
118.33333333333333,-1.6420782552458424
118.5,-1.6716938744374499
118.66666666666666,-1.7023952465684313
118.83333333333333,-1.7293894572167274
119.0,-1.704754676872377
119.16666666666666,-1.6966845021047385
119.33333333333333,-1.6940201005027897
119.5,-1.7175889211252944
119.66666666666666,-1.7145869251176638
119.83333333333333,-1.6884209483019426
120.0,-1.6794528351084064
120.16666666666666,-1.6824569831964933
120.33333333333333,-1.6629721651095772
120.5,-1.6318267639810693
120.66666666666666,-1.6034050888196292
120.83333333333333,-1.6125485563487798
121.0,-1.5764341325238111
121.16666666666666,-1.6024608299183432
121.33333333333333,-1.6014465060476377
121.5,-1.6143145730694644
121.66666666666666,-1.606536506674578
121.83333333333333,-1.58159278607043
122.0,-1.536594304119712
122.16666666666666,-1.5591427480713862
122.33333333333333,-1.5438409137285398
122.5,-1.5063033977839961
122.66666666666666,-1.4761261969222883
122.83333333333333,-1.4651437771148346
123.0,-1.5110571850976977
123.16666666666666,-1.467600514983639
123.33333333333333,-1.4591537507612558
123.5,-1.4497184183832212
123.66666666666666,-1.4249345650980827
123.83333333333333,-1.4214145742233761
124.0,-1.4332359974966673
124.16666666666666,-1.4432225813913193
124.33333333333333,-1.4365887503958028
124.5,-1.4637824461762656
124.66666666666666,-1.536074032730333
124.83333333333333,-1.5913059010275283
125.0,-1.5915285657039933
125.16666666666666,-1.6087764987067454
125.33333333333333,-1.6497145215516853
125.5,-1.6449203417045832
125.66666666666666,-1.6544293444386915
125.83333333333333,-1.6982001477932396
126.0,-1.7167827857422393
126.16666666666666,-1.7306815364995405
126.33333333333333,-1.6915383957733663
126.5,-1.7077119149354538
126.66666666666666,-1.7390471447426634
126.83333333333333,-1.7569556194121725
127.0,-1.7168713426836348
127.16666666666666,-1.6704343641407329
127.33333333333333,-1.689745311270064
127.5,-1.644203018038976
127.66666666666666,-1.663252256227002
127.83333333333333,-1.6678882072254362
128.0,-1.6562798534837209
128.16666666666666,-1.634166129899852
128.33333333333331,-1.60840084787138
128.5,-1.5959623424781089
128.66666666666666,-1.5905517495052643
128.83333333333331,-1.5682208807682327
129.0,-1.5362348110096877
129.16666666666666,-1.5223531071113592
129.33333333333331,-1.550767600266518
129.5,-1.5509465908314497
129.66666666666666,-1.5811711946801208
129.83333333333331,-1.5998472819655944
130.0,-1.6140830276578177
130.16666666666666,-1.6509226197094158
130.33333333333331,-1.672615064616201
130.5,-1.6560425526023883
130.66666666666666,-1.6831774712293341
130.83333333333331,-1.6738177256210853
131.0,-1.6645972788364551
131.16666666666666,-1.6858573518636992
131.33333333333331,-1.702336357913241
131.5,-1.7115093733182378
131.66666666666666,-1.7222897222609599
131.83333333333331,-1.7320596797172705
132.0,-1.729021709066907
132.16666666666666,-1.7283468648292222
132.33333333333331,-1.786172907071655
132.5,-1.8498689253480334
132.66666666666666,-1.8012772561812738
132.83333333333331,-1.7455646082052905
133.0,-1.7374924594933072
133.16666666666666,-1.7652336837760951
133.33333333333331,-1.7485662245277864
133.5,-1.7306479644213901
133.66666666666666,-1.7351412554877084
133.83333333333331,-1.7441076146856358
134.0,-1.746255307032026
134.16666666666666,-1.7380624233819093
134.33333333333331,-1.7631673033050226
134.5,-1.7629500853692461
134.66666666666666,-1.7851876592442895
134.83333333333331,-1.7981846287924574
135.0,-1.8074693722606476
135.16666666666666,-1.8289878205975976
135.33333333333331,-1.8302099812413382
135.5,-1.8508203053373204
135.66666666666666,-1.8929336412278879
135.83333333333331,-1.9215571137040148
136.0,-1.901758791534408
136.16666666666666,-1.8799212704207224
136.33333333333331,-1.9023800362239212
136.5,-1.895769012611134
136.66666666666666,-1.8981683992133367
136.83333333333331,-1.8694151292132293
137.0,-1.8436758144645435
137.16666666666666,-1.8262406207884188
137.33333333333331,-1.8367470970727273
137.5,-1.8381432248261758
137.66666666666666,-1.8436844935290009
137.83333333333331,-1.8669003532728028
138.0,-1.8665148730986174
138.16666666666666,-1.8808772650714936
138.33333333333331,-1.8780324180175902
138.5,-1.876119381405482
138.66666666666666,-1.8487103071111743
138.83333333333331,-1.8746265779505054
139.0,-1.9081752341023708
139.16666666666666,-1.9211604317097741
139.33333333333331,-1.967128503326833
139.5,-1.9934701027056871
139.66666666666666,-1.9994811562969468
139.83333333333331,-1.9799426116119903
140.0,-1.9904653690636667
140.16666666666666,-1.993048139671037
140.33333333333331,-2.007886280082414
140.5,-1.9997429961743938
140.66666666666666,-2.03617659423685
140.83333333333331,-2.056613986113344
141.0,-2.045658478998215
