Time,RR
20.666666666666664,67.12318840579701
20.83333333333333,67.83881415047313
21.0,69.0844544095663
21.166666666666664,70.33009466865946
21.33333333333333,71.57573492775263
21.5,72.93110539845729
21.666666666666664,74.60205655526961
21.83333333333333,76.27300771208196
22.0,77.94395886889431
22.166666666666664,79.61491002570664
22.33333333333333,81.68637126552493
22.5,84.0361530715001
22.666666666666664,86.38593487747522
22.83333333333333,88.73571668345039
23.0,91.08549848942556
23.166666666666664,93.43528029540067
23.33333333333333,94.3
23.5,94.3
23.666666666666664,94.3
23.83333333333333,94.3
24.0,94.3
24.166666666666664,94.3
24.33333333333333,94.13373568554644
24.5,93.08142989786464
24.666666666666664,92.0291241101828
24.83333333333333,90.97681832250096
25.0,89.92451253481914
25.166666666666664,88.8722067471373
25.33333333333333,87.81990095945547
25.5,86.96964980544762
25.666666666666664,86.20765239948133
25.83333333333333,85.44565499351505
26.0,84.68365758754878
26.166666666666664,83.9216601815825
26.33333333333333,83.15966277561621
26.5,82.66530612244902
26.666666666666664,82.4102040816327
26.83333333333333,82.15510204081637
27.0,81.90000000000005
27.166666666666664,81.64489795918372
27.33333333333333,81.38979591836738
27.5,81.06367614879656
27.666666666666664,80.69897884755659
27.83333333333333,80.33428154631662
28.0,79.96958424507666
28.166666666666664,79.60488694383668
28.33333333333333,79.19338061465733
28.5,78.54326241134764
28.666666666666664,77.89314420803795
28.83333333333333,77.24302600472825
29.0,76.59290780141856
29.166666666666664,75.90917874396155
29.33333333333333,74.87711901624964
29.5,73.84505928853775
29.666666666666664,72.81299956082584
29.83333333333333,71.78093983311396
30.0,71.13495007132674
30.166666666666664,70.82586780789354
30.33333333333333,70.51678554446036
30.5,70.20770328102716
30.666666666666664,69.94437984496128
30.83333333333333,69.77480620155042
31.0,69.60523255813956
31.166666666666664,69.4356589147287
31.33333333333333,69.39564801530358
31.5,69.873888091822
31.666666666666664,70.3521281683404
31.83333333333333,70.83036824485882
32.0,71.2987341772152
32.166666666666664,71.22841068917019
32.33333333333333,71.15808720112518
32.5,71.08776371308018
32.666666666666664,71.01744022503517
32.83333333333333,71.1455249153362
33.0,71.33904208998544
33.166666666666664,71.5325592646347
33.33333333333333,71.72607643928394
33.5,72.48262150220891
33.666666666666664,73.58718703976413
33.83333333333333,74.69175257731939
34.0,75.79631811487462
34.166666666666664,77.2990817263541
34.33333333333333,79.13562901744687
34.5,80.97217630853959
34.666666666666664,82.80872359963229
34.83333333333333,84.6027375201285
35.0,86.21304347826053
35.166666666666664,87.82334943639256
35.33333333333333,89.43365539452466
35.5,91.0439613526567
35.666666666666664,92.48294409058724
35.83333333333333,93.31450813871182
36.0,94.14607218683636
36.16666666666666,94.97763623496093
36.33333333333333,95.80920028308547
36.5,96.64076433121004
36.66666666666666,96.95094991364424
36.83333333333333,96.86459412780658
37.0,96.77823834196892
37.16666666666666,96.69188255613128
37.33333333333333,96.60552677029362
37.5,96.51917098445598
37.66666666666666,95.36281639928733
37.83333333333333,93.90114081996468
38.0,92.439465240642
38.16666666666666,90.97778966131936
38.33333333333333,89.51611408199675
38.5,87.86300578034728
38.66666666666666,85.26184971098317
38.83333333333333,82.66069364161905
39.0,80.05953757225481
39.16666666666666,77.4583815028907
39.33333333333333,74.85722543352658
39.5,72.18502673796841
39.66666666666666,69.5112299465246
39.83333333333333,66.83743315508077
40.0,64.16363636363684
40.16666666666666,63.99570522205907
40.33333333333333,66.43591996095607
40.5,68.87613469985315
40.66666666666666,71.31634943875015
40.83333333333333,72.8
41.0,72.8
41.16666666666666,72.8
41.33333333333333,72.8
41.5,72.8
41.66666666666666,72.8
41.83333333333333,72.8
42.0,72.8
42.16666666666666,72.8
42.33333333333333,72.8
42.5,72.8
42.66666666666666,72.8
42.83333333333333,72.8
43.0,72.8
43.16666666666666,72.8
43.33333333333333,72.8
43.5,72.8
43.66666666666666,72.8
43.83333333333333,72.8
44.0,72.8
44.16666666666666,72.67605764760596
44.33333333333333,71.67652254765247
44.5,70.67698744769893
44.66666666666666,69.67745234774544
44.83333333333333,68.67791724779197
45.0,67.61422413793126
45.16666666666666,66.53663793103472
45.33333333333333,65.45905172413818
45.5,64.3814655172416
45.66666666666666,66.47509578543979
45.83333333333333,70.30651340996081
46.0,74.13793103448198
46.16666666666666,77.96934865900299
46.33333333333333,81.80076628352401
46.5,82.41866359446996
46.66666666666666,82.86029185867886
46.83333333333333,83.30192012288776
47.0,83.7435483870967
47.16666666666666,84.1851766513056
47.33333333333333,83.98127340823979
47.5,83.55056179775288
47.66666666666666,83.119850187266
47.83333333333333,82.68913857677911
48.0,82.25842696629223
48.16666666666666,81.50476190476215
48.33333333333333,80.26666666666692
48.5,79.02857142857171
48.66666666666666,77.79047619047643
48.83333333333333,76.55238095238121
49.0,75.31992797118875
49.16666666666666,74.11944777911188
49.33333333333333,72.91896758703508
49.5,71.71848739495827
49.66666666666666,70.51800720288142
49.83333333333333,69.31463414634176
50.0,68.09512195121981
50.16666666666666,66.87560975609782
50.33333333333333,65.65609756097588
50.5,64.43658536585394
50.66666666666666,63.96369863013691
50.83333333333333,64.30616438356157
51.0,64.64863013698623
51.16666666666666,64.99109589041089
51.33333333333333,65.3
51.5,65.3
51.66666666666666,65.3
51.83333333333333,65.3
52.0,65.3
52.16666666666666,65.83271509531157
52.33333333333333,66.39943328181337
52.5,66.96615146831516
52.66666666666666,67.5228346456692
52.83333333333333,67.91653543307078
53.0,68.31023622047235
53.16666666666666,68.70393700787393
53.33333333333333,68.85901808785542
53.5,68.29054263565904
53.66666666666666,67.72206718346264
53.83333333333333,67.15359173126627
54.0,66.71139240506335
54.16666666666666,66.47698077824664
54.33333333333333,66.24256915142996
54.5,66.00815752461327
54.66666666666666,65.9485352335706
54.83333333333333,67.27474267616756
55.0,68.60095011876454
55.16666666666666,69.92715756136157
55.33333333333333,71.25336500395855
55.5,72.51685393258421
55.66666666666666,72.7977528089887
55.83333333333333,73.0786516853932
56.0,73.35955056179769
56.16666666666666,73.6404494382022
56.33333333333333,73.92134831460667
56.5,74.0
56.66666666666666,74.0
56.83333333333333,74.0
57.0,74.0
57.16666666666666,74.0
57.33333333333333,73.7014954742229
57.5,72.973435655254
57.66666666666666,72.24537583628506
57.83333333333333,71.51731601731616
58.0,70.78925619834727
58.16666666666666,70.16880000000008
58.33333333333333,69.76880000000008
58.5,69.36880000000009
58.66666666666666,68.96880000000007
58.83333333333333,68.56880000000008
59.0,69.25128939828059
59.16666666666666,70.15864374403034
59.33333333333333,71.06599808978012
59.5,71.97335243552988
59.66666666666666,72.79397009165442
59.83333333333333,73.56579835986476
60.0,74.33762662807507
60.16666666666666,75.10945489628538
60.33333333333333,76.26947040498406
60.5,77.82710280373793
60.66666666666666,79.3847352024918
60.83333333333333,80.94236760124573
61.0,82.4999999999996
61.16666666666666,84.66562716562659
61.33333333333333,86.83125433125383
61.5,88.99688149688097
61.66666666666666,91.16250866250812
61.83333333333333,93.32813582813534
62.0,94.72447129909392
62.16666666666666,93.51601208459245
62.33333333333333,92.3075528700909
62.5,91.0990936555894
62.66666666666666,89.89063444108793
62.83333333333333,88.68217522658638
63.0,87.54458204334388
63.16666666666666,86.59858961128334
63.33333333333333,85.65259717922277
63.5,84.70660474716223
63.66666666666666,83.76061231510165
63.83333333333333,82.81461988304116
64.0,81.97063921993515
64.16666666666666,81.24835680751187
64.33333333333333,80.52607439508866
64.5,79.80379198266537
64.66666666666666,79.0815095702421
64.83333333333333,78.35922715781888
65.0,77.18951612903254
65.16666666666666,75.97983870967768
65.33333333333333,74.77016129032292
65.5,73.56048387096806
65.66666666666666,72.3508064516132
65.83333333333333,71.53104359313097
66.0,70.870541611625
66.16666666666666,70.21003963011903
66.33333333333333,69.54953764861311
66.5,69.37837837837787
66.66666666666666,71.63063063063018
66.83333333333333,73.8828828828823
67.0,76.1351351351346
67.16666666666666,78.38738738738691
67.33333333333333,78.5
67.5,78.5
67.66666666666666,78.5
67.83333333333333,78.5
68.0,78.5
68.16666666666666,78.5
68.33333333333333,78.5
68.5,78.5
68.66666666666666,78.5
68.83333333333333,78.5
69.0,78.5
69.16666666666666,78.5
69.33333333333333,78.5
69.5,78.5
69.66666666666666,78.5
69.83333333333333,78.5
70.0,78.5
70.16666666666666,77.54087624209645
70.33333333333333,74.04042457091326
70.5,70.53997289972979
70.66666666666666,67.0395212285463
70.83333333333333,63.53906955736312
71.0,63.36814621409912
71.16666666666666,63.80330722367267
71.33333333333333,64.23846823324618
71.5,64.67362924281973
71.66666666666666,65.19742310889426
71.83333333333333,65.98711554447193
72.0,66.77680798004968
72.16666666666666,67.56650041562744
72.33333333333333,68.35619285120512
72.5,68.98136645962724
72.66666666666666,69.39544513457548
72.83333333333333,69.8095238095237
73.0,70.22360248447195
73.16666666666666,70.6376811594202
73.33333333333333,70.49007092198596
73.5,69.98031914893629
73.66666666666666,69.47056737588663
73.83333333333333,68.96081560283702
74.0,68.6054172767201
74.16666666666666,69.70351390922379
74.33333333333333,70.80161054172737
74.5,71.89970717423105
74.66666666666666,72.99780380673474
74.83333333333333,74.00961052099112
75.0,75.02124430955969
75.16666666666666,76.0328780981282
75.33333333333333,77.03288490283988
75.5,77.7802690582958
75.66666666666666,78.52765321375168
75.83333333333333,79.2750373692076
76.0,79.98125000000013
76.16666666666666,79.35625000000017
76.33333333333333,78.73125000000016
76.5,78.10625000000016
76.66666666666666,77.4812500000002
76.83333333333333,77.8895610913402
77.0,78.71992882562256
77.16666666666666,79.55029655990485
77.33333333333333,80.38066429418721
77.5,81.21103202846957
77.66666666666666,80.92742899850548
77.83333333333333,80.04925261584476
78.0,79.17107623318407
78.16666666666666,78.29289985052344
78.33333333333333,77.41472346786274
78.5,76.69932885906049
78.66666666666666,76.36375838926185
78.83333333333333,76.02818791946318
79.0,75.69261744966451
79.16666666666666,75.35704697986587
79.33333333333333,75.0214765100672
79.5,75.0
79.66666666666666,75.0
79.83333333333333,75.0
80.0,75.0
80.16666666666666,75.0
80.33333333333333,75.03198614318705
80.5,75.08972286374133
80.66666666666666,75.14745958429559
80.83333333333333,75.20519630484986
81.0,75.26293302540414
81.16666666666666,75.04281609195424
81.33333333333333,74.32442528735652
81.5,73.60603448275879
81.66666666666666,72.88764367816113
81.83333333333333,72.16925287356341
82.0,71.40788381742757
82.16666666666666,70.60106039649631
82.33333333333333,69.79423697556498
82.5,68.98741355463366
82.66666666666666,68.3445112781954
82.83333333333333,68.64526315789465
83.0,68.94601503759391
83.16666666666666,69.24676691729314
83.33333333333333,69.74842767295551
83.5,71.32075471698072
83.66666666666666,72.8930817610058
83.83333333333333,74.46540880503102
84.0,76.15575221238892
84.16666666666666,78.07315634218233
84.33333333333333,79.9905604719759
84.5,81.90796460176946
84.66666666666666,84.13927927927841
84.83333333333333,87.20234234234157
85.0,90.26540540540474
85.16666666666666,93.32846846846763
85.33333333333333,96.3915315315308
85.5,99.45459459459394
85.66666666666666,99.45499533146622
85.83333333333333,98.2878618113915
86.0,97.12072829131677
86.16666666666666,95.95359477124212
86.33333333333333,94.7864612511674
86.5,93.61932773109268
86.66666666666666,92.35925572519122
86.83333333333333,90.8802480916034
87.0,89.40124045801556
87.16666666666666,87.92223282442787
87.33333333333333,86.44322519084004
87.5,84.96421755725221
87.66666666666666,83.49411962365608
87.83333333333333,82.90608198924745
88.0,82.31804435483883
88.16666666666666,81.73000672043027
88.33333333333333,81.14196908602166
88.5,80.55393145161304
88.66666666666666,79.99793887704337
88.83333333333333,79.96240227434258
89.0,79.92686567164179
89.16666666666666,79.89132906894102
89.33333333333333,79.85579246624023
89.5,79.82025586353946
89.66666666666666,79.57066666666682
89.83333333333333,79.03733333333348
90.0,78.50400000000013
90.16666666666666,77.97066666666683
90.33333333333331,77.43733333333348
90.5,76.8880597014927
90.66666666666666,76.26616915422905
90.83333333333331,75.64427860696534
91.0,75.02238805970165
91.16666666666666,74.40049751243801
91.33333333333331,73.5678804855279
91.5,72.35406162465017
91.66666666666666,71.14024276377255
91.83333333333331,69.92642390289484
92.0,68.86354009077134
92.16666666666666,69.74604135148736
92.33333333333331,70.62854261220347
92.5,71.51104387291959
92.66666666666666,72.37476489028191
92.83333333333331,73.08009404388696
93.0,73.785423197492
93.16666666666666,74.49075235109699
93.33333333333331,75.39326131687208
93.5,76.80787037037005
93.66666666666666,78.22247942386788
93.83333333333331,79.63708847736585
94.0,80.98521126760531
94.16666666666666,82.22934272300431
94.33333333333331,83.47347417840341
94.5,84.71760563380252
94.66666666666666,85.98698309960405
94.83333333333331,87.42531463502299
95.0,88.86364617044192
95.16666666666666,90.30197770586076
95.33333333333331,91.74030924127968
95.5,93.17864077669864
95.66666666666666,92.7853519113975
95.83333333333331,90.99899964273006
96.0,89.21264737406277
96.16666666666666,87.42629510539533
96.33333333333331,85.63994283672787
96.5,83.85359056806058
96.66666666666666,82.71255605381197
96.83333333333331,81.59147982062808
97.0,80.47040358744428
97.16666666666666,79.34932735426038
97.33333333333331,78.2282511210765
97.5,77.23818181818208
97.66666666666666,76.32909090909115
97.83333333333331,75.42000000000021
98.0,74.51090909090937
98.16666666666666,73.60181818181843
98.33333333333331,72.92387387387402
98.5,72.36081081081099
98.66666666666666,71.79774774774792
98.83333333333331,71.23468468468485
99.0,70.75549048316259
99.16666666666666,70.56027330405081
99.33333333333331,70.36505612493904
99.5,70.1698389458273
99.66666666666666,70.01039999999998
99.83333333333331,70.09039999999997
100.0,70.17039999999997
100.16666666666666,70.25039999999997
100.33333333333331,70.64292160180462
100.5,71.54534686971208
100.66666666666666,72.44777213761961
100.83333333333331,73.35019740552715
101.0,73.5
101.16666666666666,73.5
101.33333333333331,73.5
101.5,73.5
101.66666666666666,73.5
101.83333333333331,73.5
102.0,73.5
102.16666666666666,73.5
102.33333333333331,73.5
102.5,73.5
102.66666666666666,73.5
102.83333333333331,73.5
103.0,73.5
103.16666666666666,73.5
103.33333333333331,73.5
103.5,73.5
103.66666666666666,73.5
103.83333333333331,73.5
104.0,73.5
104.16666666666666,73.5
104.33333333333331,73.5
104.5,73.5
104.66666666666666,73.5
104.83333333333331,73.5
105.0,73.5
105.16666666666666,71.86293436293563
105.33333333333331,68.0019305019316
105.5,64.14092664092789
105.66666666666666,60.27992277992384
105.83333333333331,56.418918918919815
106.0,55.55336134453779
106.16666666666666,55.62338935574228
106.33333333333331,55.693417366946754
106.5,55.76344537815123
106.66666666666666,56.23475909537826
106.83333333333331,57.1442969518188
107.0,58.05383480825927
107.16666666666666,58.96337266469981
107.33333333333331,59.68923076923064
107.5,60.15076923076908
107.66666666666666,60.61230769230756
107.83333333333331,61.07384615384604
108.0,61.85646481178363
108.16666666666666,62.94757228586985
108.33333333333331,64.03867975995608
108.5,65.1297872340422
108.66666666666666,66.42246745896962
108.83333333333331,67.75240520656446
109.0,69.08234295415917
109.16666666666666,70.33850574712613
109.33333333333331,71.43045977011467
109.5,72.52241379310311
109.66666666666666,73.61436781609166
109.83333333333331,73.8
110.0,73.8
110.16666666666666,73.8
110.33333333333331,73.8
110.5,73.8
110.66666666666666,73.8
110.83333333333331,73.8
111.0,73.8
111.16666666666666,73.8
111.33333333333331,73.8
111.5,73.8
111.66666666666666,73.8
111.83333333333331,73.8
112.0,73.76738022426098
112.16666666666666,73.68243289160722
112.33333333333331,73.59748555895347
112.5,73.51253822629972
112.66666666666666,73.42759089364597
112.83333333333331,73.3426435609922
113.0,73.27287581699348
113.16666666666666,73.21840958605667
113.33333333333331,73.16394335511984
113.5,73.10947712418302
113.66666666666666,73.0550108932462
113.83333333333331,73.00054466230938
114.0,71.846012269939
114.16666666666666,70.68036809815982
114.33333333333331,69.51472392638064
114.5,68.34907975460156
114.66666666666666,67.36973500697331
114.83333333333331,68.06708507670834
115.0,68.76443514644332
115.16666666666666,69.46178521617834
115.33333333333331,70.15913528591337
115.5,70.3
115.66666666666666,70.3
115.83333333333331,70.3
116.0,70.3
116.16666666666666,69.92852233676993
116.33333333333331,69.36396661757502
116.5,68.79941089838015
116.66666666666666,68.23485517918522
116.83333333333331,68.0
117.0,68.0
117.16666666666666,68.0
117.33333333333331,68.0
117.5,68.0
117.66666666666666,68.0
117.83333333333331,68.0
118.0,68.0
118.16666666666666,67.74006934125828
118.33333333333331,66.94759782070359
118.5,66.15512630014884
118.66666666666666,65.36265477959408
118.83333333333331,64.8
119.0,64.8
119.16666666666666,64.8
119.33333333333331,64.8
119.5,64.8
119.66666666666666,64.8
119.83333333333331,64.8
120.0,64.8
120.16666666666666,64.8
120.33333333333331,64.8
120.5,64.8
120.66666666666666,64.8
120.83333333333331,64.92296881862082
121.0,65.47193675889312
121.16666666666666,66.02090469916541
121.33333333333331,66.56987263943768
121.5,67.11884057970998
121.66666666666666,66.84234972677613
121.83333333333331,66.15928961748655
122.0,65.47622950819692
122.16666666666666,64.79316939890728
122.33333333333331,64.630952380952
122.5,65.82142857142821
122.66666666666666,67.01190476190443
122.83333333333331,68.20238095238055
123.0,69.28472834067553
123.16666666666666,69.08893783651499
123.33333333333331,68.89314733235445
123.5,68.69735682819389
123.66666666666666,68.50156632403333
123.83333333333331,71.23180076628265
124.0,73.98563218390726
124.16666666666666,76.73946360153187
124.33333333333331,79.49329501915624
124.5,81.82550335570406
124.66666666666666,84.0626398210285
124.83333333333331,86.29977628635274
125.0,88.53691275167716
125.16666666666666,89.43390052356067
125.33333333333331,87.79777486911048
125.5,86.16164921466017
125.66666666666666,84.52552356020985
125.83333333333331,82.88939790575968
126.0,81.14713715046656
126.16666666666666,79.37172658677366
126.33333333333331,77.59631602308092
126.5,75.82090545938803
126.66666666666666,73.94668587896315
126.83333333333331,71.78530259366069
127.0,69.62391930835804
127.16666666666666,67.46253602305539
127.33333333333331,65.5
127.5,65.5
127.66666666666666,65.5
127.83333333333331,65.5
128.0,65.5
128.16666666666666,65.5
128.33333333333331,65.5
128.5,65.5
128.66666666666666,65.5
128.83333333333331,65.5
129.0,65.5
129.16666666666666,65.5
129.33333333333331,65.5
129.5,65.5
129.66666666666666,65.5
129.83333333333331,65.5
130.0,65.21046875000013
130.16666666666666,64.76776041666683
130.33333333333331,64.32505208333346
130.5,63.88234375000016
130.66666666666666,63.584313725490304
130.83333333333331,63.319342872284125
131.0,63.05437201907799
131.16666666666666,62.80757575757568
131.33333333333331,62.99696969696964
131.5,63.186363636363566
131.66666666666666,63.37575757575749
131.83333333333331,64.5251655629129
132.0,67.50529801324393
132.16666666666666,70.48543046357496
132.33333333333331,73.4655629139065
132.5,74.3385852090032
132.66666666666666,74.39217577706322
132.83333333333331,74.44576634512325
133.0,74.49935691318326
133.16666666666666,72.72666666666743
133.33333333333331,70.93179487179536
133.5,69.13692307692361
133.66666666666666,67.5218579234972
133.83333333333331,67.77024341778434
134.0,68.01862891207145
134.16666666666666,68.26701440635857
134.33333333333331,68.52327327327315
134.5,68.8986486486485
134.66666666666666,69.27402402402386
134.83333333333331,69.64939939939929
135.0,70.10580152671697
135.16666666666666,71.70885496183138
135.33333333333331,73.31190839694607
135.5,74.91496183206047
135.66666666666666,76.42369714847551
135.83333333333331,77.33323500491613
136.0,78.2427728613566
136.16666666666666,79.15231071779706
136.33333333333331,80.02802197802185
136.5,80.44010989010975
136.66666666666666,80.85219780219765
136.83333333333331,81.26428571428562
137.0,81.67637362637352
137.16666666666666,81.49931271477676
137.33333333333331,81.0697594501719
137.5,80.64020618556712
137.66666666666666,80.21065292096235
137.83333333333331,79.76319531576766
138.0,78.92672521957364
138.16666666666666,78.09025512337963
138.33333333333331,77.25378502718547
138.5,76.41731493099145
138.66666666666666,75.5883194829181
138.83333333333331,74.7803785780242
139.0,73.97243767313044
139.16666666666666,73.16449676823669
139.33333333333331,72.35655586334279
139.5,73.79925595238042
139.66666666666666,75.41135912698351
139.83333333333331,77.02346230158687
140.0,78.63556547618997
140.16666666666666,79.82991703269846
140.33333333333331,80.9768179599802
140.5,82.12371888726175
140.66666666666666,83.2706198145433
140.83333333333331,82.9015895278169
141.0,82.15357643758784
141.16666666666666,81.40556334735881
141.33333333333331,80.65755025712963
141.5,79.78756544502642
141.66666666666666,78.80589005235632
141.83333333333331,77.82421465968606
142.0,76.84253926701598
142.16666666666666,75.8608638743459
142.33333333333331,75.60531340805318
142.5,75.39775840597764
142.66666666666666,75.1902034039021
142.83333333333331,74.98264840182652
143.0,74.8
143.16666666666666,74.8
143.33333333333331,74.8
143.5,74.8
143.66666666666666,74.8
143.83333333333331,74.8
144.0,74.8
144.16666666666666,74.8
144.33333333333331,74.8
144.5,74.8
144.66666666666666,74.8
144.83333333333331,74.8
145.0,74.8
145.16666666666666,74.59442909760689
145.33333333333331,72.40750460405229
145.5,70.22058011049805
145.66666666666666,68.03365561694382
145.83333333333331,65.8467311233892
146.0,64.62814710042463
146.16666666666666,63.73234323432377
146.33333333333331,62.836539368222766
146.5,61.94073550212192
146.66666666666666,61.563184079601946
146.83333333333331,61.68756218905469
147.0,61.811940298507416
147.16666666666666,61.936318407960144
147.33333333333331,62.97599999999935
147.5,64.9759999999993
147.66666666666666,66.97599999999926
147.83333333333331,68.97599999999956
148.0,70.91627218934859
148.16666666666666,72.81469428007821
148.33333333333331,74.71311637080817
148.5,76.6115384615378
148.66666666666666,78.0585301837266
148.83333333333331,79.10839895013092
149.0,80.15826771653505
149.16666666666666,81.2081364829392
149.33333333333331,82.25800524934351
149.5,81.0001194743135
149.66666666666666,79.64607726005629
149.83333333333331,78.29203504579908
150.0,76.93799283154164
150.16666666666666,75.58395061728443
150.33333333333331,75.65141242937847
150.5,75.81283292978203
150.66666666666666,75.97425343018558
150.83333333333331,76.13567393058912
151.0,76.29709443099269
151.16666666666666,75.16163604549467
151.33333333333331,74.00240594925677
151.5,72.84317585301866
151.66666666666666,71.68394575678077
151.83333333333331,71.62121212121156
152.0,73.13636363636323
152.16666666666666,74.65151515151466
152.33333333333331,76.16666666666607
152.5,77.4282639885224
152.66666666666666,76.83046389287442
152.83333333333331,76.23266379722645
153.0,75.63486370157837
153.16666666666666,75.03706360593038
153.33333333333331,74.55011990407694
153.5,74.07050359712244
153.66666666666666,73.59088729016803
153.83333333333331,73.1112709832136
154.0,72.24483775811234
154.16666666666666,71.26155358898751
154.33333333333331,70.2782694198627
154.5,69.2949852507377
154.66666666666666,69.54517133956361
154.83333333333331,70.32398753894049
155.0,71.10280373831749
155.16666666666666,71.88161993769437
155.33333333333331,73.50166666666581
155.5,75.27249999999938
155.66666666666666,77.04333333333265
155.83333333333331,78.80343434343416
156.0,79.23272727272715
156.16666666666666,79.66202020202005
156.33333333333331,80.09131313131296
156.5,80.50334261838438
156.66666666666666,80.57298050139273
156.83333333333331,80.64261838440108
157.0,80.71225626740944
157.16666666666666,80.7818941504178
157.33333333333331,80.72358529533255
157.5,80.62032218091701
157.66666666666666,80.51705906650149
157.83333333333331,80.41379595208596
158.0,80.31053283767041
158.16666666666666,79.29613821138253
158.33333333333331,78.17825203252079
158.5,77.06036585365887
158.66666666666666,75.94247967479713
158.83333333333331,74.82459349593539
159.0,74.39147869674197
159.16666666666666,73.97376775271526
159.33333333333331,73.55605680868855
159.5,73.13834586466177
159.66666666666666,72.61499094202932
159.83333333333331,71.64125905797142
160.0,70.66752717391337
160.16666666666666,69.69379528985549
160.33333333333331,68.72006340579759
160.5,69.08993902438996
160.66666666666666,69.85213414634116
160.83333333333331,70.61432926829237
161.0,71.3765243902437
161.16666666666666,72.65661458333287
161.33333333333331,74.03682291666608
161.5,75.41703124999955
161.66666666666666,76.79723958333277
161.83333333333331,75.51059431524604
162.0,74.21860465116316
162.16666666666666,72.92661498708051
162.33333333333331,71.75173453996996
162.5,71.37466063348425
162.66666666666666,70.99758672699862
162.83333333333331,70.62051282051297
163.0,70.22690058479547
163.16666666666666,69.73957115009763
163.33333333333331,69.2522417153998
163.5,68.76491228070189
163.66666666666666,68.35164670658644
163.83333333333331,69.47440119760432
164.0,70.59715568862241
164.16666666666666,71.7199101796403
164.33333333333331,72.8458681522743
164.5,74.05292479108597
164.66666666666666,75.25998142989744
164.83333333333331,76.4670380687089
165.0,77.67409470752057
165.16666666666666,78.07632789627768
165.33333333333331,78.18088665830193
165.5,78.2854454203262
165.66666666666666,78.39000418235045
