Time,Systolic
13.5,148.92661870503585
13.666666666666666,148.6035320088301
13.833333333333332,148.16203090507733
14.0,147.72052980132457
14.166666666666666,147.27902869757182
14.333333333333332,146.6886632825721
14.5,145.8426395939088
14.666666666666666,144.99661590524548
14.833333333333332,144.1505922165822
15.0,143.30456852791892
15.166666666666666,142.45439045183306
15.333333333333332,141.60187553282196
15.5,140.7493606138109
15.666666666666666,139.8968456947998
15.833333333333332,139.04433077578872
16.0,138.17601043024786
16.166666666666664,137.30682312038255
16.333333333333332,136.43763581051732
16.5,135.56844850065204
16.666666666666664,134.84498207885312
16.833333333333332,134.396953405018
17.0,133.94892473118287
17.166666666666664,133.50089605734777
17.333333333333332,133.05286738351262
17.5,132.7991803278689
17.666666666666664,132.57149362477236
17.833333333333332,132.34380692167582
18.0,132.11612021857928
18.166666666666664,132.0
18.33333333333333,132.0
18.5,132.0
18.666666666666664,132.0
18.83333333333333,132.0
19.0,132.0
19.166666666666664,132.0
19.33333333333333,132.0
19.5,132.06717557251892
19.666666666666664,133.0849872773535
19.83333333333333,134.10279898218812
20.0,135.12061068702275
20.166666666666664,136.24637681159388
20.33333333333333,138.05797101449244
20.5,139.869565217391
20.666666666666664,141.68115942028953
20.83333333333333,143.4065769805677
21.0,144.90134529147957
21.166666666666664,146.39611360239135
21.33333333333333,147.89088191330316
21.5,149.16580976863742
21.666666666666664,149.8084832904883
21.83333333333333,150.4511568123392
22.0,151.09383033419013
22.166666666666664,151.73650385604105
22.33333333333333,152.0
22.5,152.0
22.666666666666664,152.0
22.83333333333333,152.0
23.0,152.0
23.166666666666664,152.0
23.33333333333333,151.60951498300906
23.5,150.9916589434663
23.666666666666664,150.3738029039235
23.83333333333333,149.75594686438072
24.0,149.13809082483792
24.166666666666664,148.52023478529514
24.33333333333333,147.82884555865076
24.5,146.74558960074302
24.666666666666664,145.66233364283522
24.83333333333333,144.57907768492746
25.0,143.49582172701972
25.166666666666664,142.41256576911192
25.33333333333333,141.32930981120415
25.5,140.21011673151773
25.666666666666664,139.07522697795093
25.83333333333333,137.9403372243841
26.0,136.80544747081734
26.166666666666664,135.67055771725052
26.33333333333333,134.53566796368372
26.5,133.55102040816342
26.666666666666664,132.700680272109
26.83333333333333,131.85034013605457
27.0,131.00000000000017
27.166666666666664,130.14965986394574
27.33333333333333,129.29931972789132
27.5,128.64551422319485
27.666666666666664,128.0984682713349
27.83333333333333,127.55142231947494
28.0,127.00437636761498
28.166666666666664,126.45733041575502
28.33333333333333,126.0
28.5,126.0
28.666666666666664,126.0
28.83333333333333,126.0
29.0,126.0
29.166666666666664,126.03864734299508
29.33333333333333,126.47782169521292
29.5,126.91699604743074
29.666666666666664,127.35617039964858
29.83333333333333,127.7953447518664
30.0,128.50784593437928
30.166666666666664,129.45886828340448
30.33333333333333,130.40989063242966
30.5,131.36091298145487
30.666666666666664,132.31782945736416
30.83333333333333,133.28682170542615
31.0,134.25581395348817
31.166666666666664,135.2248062015502
31.33333333333333,136.0478240076518
31.5,136.286944045911
31.666666666666664,136.5260640841702
31.83333333333333,136.76518412242942
32.0,137.00421940928263
32.166666666666664,137.23863103609935
32.33333333333333,137.47304266291604
32.5,137.7074542897327
32.666666666666664,137.9418659165494
32.83333333333333,138.54571843251074
33.0,139.27140783744542
33.166666666666664,139.9970972423801
33.33333333333333,140.72278664731482
33.5,141.75846833578768
33.666666666666664,142.9857633775157
33.83333333333333,144.21305841924377
34.0,145.4403534609718
34.166666666666664,146.37465564738278
34.33333333333333,147.0633608815426
34.5,147.75206611570235
34.666666666666664,148.4407713498621
34.83333333333333,149.03784219001605
35.0,149.23913043478257
35.166666666666664,149.44041867954908
35.33333333333333,149.64170692431557
35.5,149.8429951690821
35.666666666666664,149.92215145081394
35.83333333333333,149.5682944090588
36.0,149.21443736730367
36.16666666666666,148.86058032554854
36.33333333333333,148.5067232837934
36.5,148.15286624203827
36.66666666666666,147.90189982728847
36.83333333333333,147.72918825561317
37.0,147.55647668393786
37.16666666666666,147.38376511226255
37.33333333333333,147.21105354058724
37.5,147.03834196891196
37.66666666666666,146.3065953654191
37.83333333333333,145.41532976827114
38.0,144.52406417112317
38.16666666666666,143.63279857397524
38.33333333333333,142.74153297682727
38.5,141.9028901734105
38.66666666666666,141.3248554913296
38.83333333333333,140.74682080924867
39.0,140.16878612716775
39.16666666666666,139.59075144508682
39.33333333333333,139.0127167630059
39.5,137.91042780748683
39.66666666666666,136.7963458110519
39.83333333333333,135.682263814617
40.0,134.568181818182
40.16666666666666,134.35871156661773
40.33333333333333,135.09077598828682
40.5,135.82284040995594
40.66666666666666,136.55490483162504
40.83333333333333,137.69928644240534
41.0,139.48318042813423
41.16666666666666,141.26707441386304
41.33333333333333,143.05096839959185
41.5,144.0
41.66666666666666,144.0
41.83333333333333,144.0
42.0,144.0
42.16666666666666,144.0
42.33333333333333,144.0
42.5,144.0
42.66666666666666,144.0
42.83333333333333,144.0
43.0,144.0
43.16666666666666,144.0
43.33333333333333,144.0
43.5,144.0
43.66666666666666,144.0
43.83333333333333,144.0
44.0,144.0
44.16666666666666,144.20176662017636
44.33333333333333,145.82891678289133
44.5,147.45606694560638
44.66666666666666,149.08321710832135
44.83333333333333,150.71036727103635
45.0,149.81896551724168
45.16666666666666,148.3821839080463
45.33333333333333,146.9454022988509
45.5,145.50862068965546
45.66666666666666,145.5500212856533
45.83333333333333,146.40144742443573
46.0,147.25287356321823
46.16666666666666,148.10429970200067
46.33333333333333,148.95572584078312
46.5,148.45391705069136
46.66666666666666,147.87788018433193
46.83333333333333,147.30184331797247
47.0,146.725806451613
47.16666666666666,146.14976958525358
47.33333333333333,145.02996254681673
47.5,143.71910112359575
47.66666666666666,142.4082397003748
47.83333333333333,141.09737827715384
48.0,139.78651685393288
48.16666666666666,138.46666666666692
48.33333333333333,137.1333333333336
48.5,135.8000000000003
48.66666666666666,134.46666666666692
48.83333333333333,133.1333333333336
49.0,131.78991596638687
49.16666666666666,130.3893557422972
49.33333333333333,128.98879551820758
49.5,127.588235294118
49.66666666666666,126.18767507002832
49.83333333333333,124.8699186991872
50.0,124.01412066752268
50.16666666666666,123.15832263585811
50.33333333333333,122.3025246041936
50.5,121.44672657252907
50.66666666666666,120.89086757990871
50.83333333333333,120.66255707762562
51.0,120.43424657534251
51.16666666666666,120.2059360730594
51.33333333333333,120.0
51.5,120.0
51.66666666666666,120.0
51.83333333333333,120.0
52.0,120.0
52.16666666666666,120.72642967542488
52.33333333333333,121.49922720247278
52.5,122.27202472952068
52.66666666666666,123.07611548556405
52.83333333333333,124.38845144356928
53.0,125.7007874015745
53.16666666666666,127.0131233595798
53.33333333333333,128.32041343669223
53.5,129.61240310077488
53.66666666666666,130.90439276485762
53.83333333333333,132.19638242894027
54.0,133.1772151898733
54.16666666666666,133.6460384435067
54.33333333333333,134.11486169714007
54.5,134.58368495077346
54.66666666666666,135.0
54.83333333333333,135.0
55.0,135.0
55.16666666666666,135.0
55.33333333333333,135.0
55.5,134.98876404494385
55.66666666666666,134.80149812734086
55.83333333333333,134.61423220973788
56.0,134.42696629213486
56.16666666666666,134.23970037453188
56.33333333333333,134.0524344569289
56.5,133.7288135593221
56.66666666666666,133.35216572504714
56.83333333333333,132.9755178907722
57.0,132.59887005649725
57.16666666666666,132.22222222222229
57.33333333333333,131.51593860684793
57.5,130.33530106257405
57.66666666666666,129.1546635183001
57.83333333333333,127.97402597402622
58.0,126.79338842975233
58.16666666666666,126.07288888888884
58.33333333333333,126.29511111111108
58.5,126.51733333333328
58.66666666666666,126.73955555555553
58.83333333333333,126.96177777777773
59.0,127.98853868194816
59.16666666666666,129.1824259789873
59.33333333333333,130.37631327602648
59.5,131.57020057306562
59.66666666666666,132.77182826821004
59.83333333333333,133.9778099372887
60.0,135.1837916063673
60.16666666666666,136.38977327544592
60.33333333333333,137.76947040498408
60.5,139.32710280373794
60.66666666666666,140.8847352024918
60.83333333333333,142.4423676012457
61.0,143.9999999999996
61.16666666666666,144.17325017325012
61.33333333333333,144.3465003465003
61.5,144.5197505197505
61.66666666666666,144.69300069300064
61.83333333333333,144.86625086625082
62.0,144.88519637462247
62.16666666666666,144.38167170191352
62.33333333333333,143.87814702920454
62.5,143.3746223564956
62.66666666666666,142.87109768378664
62.83333333333333,142.36757301107767
63.0,141.76780185758534
63.16666666666666,140.9078087375303
63.33333333333333,140.04781561747524
63.5,139.18782249742023
63.66666666666666,138.32782937736513
63.83333333333333,137.46783625731015
64.0,136.67063921993514
64.16666666666666,135.94835680751186
64.33333333333333,135.22607439508866
64.5,134.50379198266538
64.66666666666666,133.7815095702421
64.83333333333333,133.0592271578189
65.0,131.94239631336433
65.16666666666666,130.7903225806454
65.33333333333333,129.6382488479266
65.5,128.4861751152077
65.66666666666666,127.33410138248875
65.83333333333333,127.46895640686904
66.0,128.129458388375
66.16666666666666,128.78996036988096
66.33333333333333,129.45046235138688
66.5,130.27880512091002
66.66666666666666,131.9383594120433
66.83333333333333,133.59791370317643
67.0,135.2574679943097
67.16666666666666,136.91702228544298
67.33333333333333,138.353276353276
67.5,139.77777777777746
67.66666666666666,141.2022792022789
67.83333333333333,142.62678062678026
68.0,143.0
68.16666666666666,143.0
68.33333333333333,143.0
68.5,143.0
68.66666666666666,143.0
68.83333333333333,143.0
69.0,143.0
69.16666666666666,143.0
69.33333333333333,143.0
69.5,143.0
69.66666666666666,143.0
69.83333333333333,143.0
70.0,143.0
70.16666666666666,142.69060523938597
70.33333333333333,141.56142728093977
70.5,140.43224932249348
70.66666666666666,139.30307136404718
70.83333333333333,138.173893405601
71.0,137.44778067885133
71.16666666666666,136.795039164491
71.33333333333333,136.14229765013073
71.5,135.4895561357704
71.66666666666666,134.89609310058196
71.83333333333333,134.4804655029095
72.0,134.064837905237
72.16666666666666,133.64921030756452
72.33333333333333,133.23358270989203
72.5,132.5465838509319
72.66666666666666,131.51138716356127
72.83333333333333,130.47619047619074
73.0,129.44099378882012
73.16666666666666,128.4057971014495
73.33333333333333,127.59574468085124
73.5,126.93085106382996
73.66666666666666,126.26595744680864
73.83333333333333,125.6010638297874
74.0,125.09370424597344
74.16666666666666,126.06979014153224
74.33333333333333,127.045876037091
74.5,128.02196193264982
74.66666666666666,128.99804782820866
74.83333333333333,131.01922104198223
75.0,133.04248861911938
75.16666666666666,135.0657561962564
75.33333333333333,137.0548081713998
75.5,138.30044843049302
75.66666666666666,139.54608868958613
75.83333333333333,140.79172894867932
76.0,142.0138888888888
76.16666666666666,142.47685185185173
76.33333333333333,142.9398148148147
76.5,143.40277777777766
76.66666666666666,143.8657407407406
76.83333333333333,143.85962831158565
77.0,143.6619217081851
77.16666666666666,143.46421510478456
77.33333333333333,143.266508501384
77.5,143.06880189798343
77.66666666666666,142.63452914798222
77.83333333333333,142.07399103139028
78.0,141.51345291479834
78.16666666666666,140.95291479820645
78.33333333333333,140.3923766816145
78.5,139.83221476510082
78.66666666666666,139.27293064876974
78.83333333333333,138.71364653243864
79.0,138.15436241610752
79.16666666666666,137.59507829977645
79.33333333333333,137.03579418344532
79.5,136.47826086956533
79.66666666666666,135.92084726867353
79.83333333333333,135.36343366778163
80.0,134.80602006688977
80.16666666666666,134.24860646599794
80.33333333333333,133.68013856812948
80.5,133.10277136258676
80.66666666666666,132.52540415704405
80.83333333333333,131.9480369515013
81.0,131.37066974595857
81.16666666666666,130.706075533662
81.33333333333333,129.8850574712646
81.5,129.0640394088672
81.66666666666666,128.24302134646987
81.83333333333333,127.42200328407247
82.0,127.11203319502069
82.16666666666666,127.34255417242964
82.33333333333333,127.57307514983856
82.5,127.80359612724752
82.66666666666666,128.22255639097702
82.83333333333333,129.7263157894733
83.0,131.23007518796953
83.16666666666666,132.7338345864657
83.33333333333333,134.28983228511476
83.5,136.1242138364775
83.66666666666666,137.9585953878401
83.83333333333333,139.79297693920284
84.0,141.67256637168094
84.16666666666666,143.6391347099306
84.33333333333333,145.6057030481804
84.5,147.57227138643023
84.66666666666666,149.24684684684658
84.83333333333333,150.14774774774753
85.0,151.04864864864845
85.16666666666666,151.94954954954932
85.33333333333333,152.85045045045024
85.5,153.75135135135116
85.66666666666666,153.32399626517298
85.83333333333333,152.3902894491132
86.0,151.45658263305342
86.16666666666666,150.52287581699372
86.33333333333333,149.5891690009339
86.5,148.65546218487412
86.66666666666666,147.62086513994944
86.83333333333333,146.34860050890617
87.0,145.07633587786285
87.16666666666666,143.80407124681966
87.33333333333333,142.5318066157764
87.5,141.2595419847331
87.66666666666666,139.98991935483895
87.83333333333333,138.98185483870992
88.0,137.97379032258087
88.16666666666666,136.9657258064519
88.33333333333333,135.95766129032285
88.5,134.9495967741938
88.66666666666666,133.94847192608412
88.83333333333333,133.06005685856456
89.0,132.17164179104498
89.16666666666666,131.2832267235255
89.33333333333333,130.39481165600594
89.5,129.50639658848635
89.66666666666666,128.83619047619058
89.83333333333333,128.4552380952382
90.0,128.07428571428582
90.16666666666666,127.69333333333346
90.33333333333331,127.31238095238106
90.5,126.92537313432848
90.66666666666666,126.5107794361527
90.83333333333331,126.0961857379769
91.0,125.6815920398011
91.16666666666666,125.26699834162534
91.33333333333331,125.0
91.5,125.0
91.66666666666666,125.0
91.83333333333331,125.0
92.0,125.09077155824475
92.16666666666666,126.35148764498196
92.33333333333331,127.61220373171926
92.5,128.87291981845655
92.66666666666666,130.13845350052205
92.83333333333331,131.44461859979066
93.0,132.75078369905927
93.16666666666666,134.05694879832774
93.33333333333331,135.50051440329176
93.5,137.30092592592553
93.66666666666666,139.10133744855912
93.83333333333331,140.9017489711929
94.0,142.4577464788729
94.16666666666666,143.63145539906066
94.33333333333331,144.8051643192485
94.5,145.97887323943633
94.66666666666666,146.9766271125495
94.83333333333331,146.79683567062213
95.0,146.61704422869477
95.16666666666666,146.4372527867674
95.33333333333331,146.25746134484004
95.5,146.07766990291267
95.66666666666666,145.39121114683851
95.83333333333331,144.31939978563804
96.0,143.24758842443765
96.16666666666666,142.1757770632372
96.33333333333331,141.10396570203673
96.5,140.03215434083634
96.66666666666666,138.91255605381198
96.83333333333331,137.79147982062807
97.0,136.67040358744427
97.16666666666666,135.54932735426038
97.33333333333331,134.4282511210765
97.5,133.75030303030314
97.66666666666666,133.34626262626273
97.83333333333331,132.9422222222223
98.0,132.53818181818195
98.16666666666666,132.13414141414154
98.33333333333331,131.8495495495496
98.5,131.6243243243244
98.66666666666666,131.39909909909915
98.83333333333331,131.17387387387393
99.0,130.88872620790647
99.16666666666666,130.40068326012704
99.33333333333331,129.91264031234763
99.5,129.42459736456823
99.66666666666666,129.13866666666635
99.83333333333331,130.20533333333304
100.0,131.27199999999965
100.16666666666666,132.33866666666637
100.33333333333331,133.85730400451155
100.5,136.1133671742802
100.66666666666666,138.36943034404905
100.83333333333331,140.62549351381787
101.0,142.88155668358647
101.16666666666666,145.13761985335526
101.33333333333331,147.39368302312403
101.5,149.0
101.66666666666666,149.0
101.83333333333331,149.0
102.0,149.0
102.16666666666666,149.0
102.33333333333331,149.0
102.5,149.0
102.66666666666666,149.0
102.83333333333331,149.0
103.0,149.0
103.16666666666666,149.0
103.33333333333331,149.0
103.5,149.0
103.66666666666666,149.0
103.83333333333331,149.0
104.0,149.0
104.16666666666666,149.0
104.33333333333331,149.0
104.5,149.0
104.66666666666666,149.0
104.83333333333331,149.0
105.0,149.0
105.16666666666666,147.2719862719876
105.33333333333331,143.19648219648334
105.5,139.12097812097943
105.66666666666666,135.04547404547515
105.83333333333331,130.96996996997092
106.0,130.1778711484593
106.16666666666666,130.41129785247426
106.33333333333331,130.6447245564892
106.5,130.87815126050413
106.66666666666666,131.11750245821034
106.83333333333331,131.36332350049156
107.0,131.60914454277278
107.16666666666666,131.854965585054
107.33333333333331,132.10512820512812
107.5,132.36153846153837
107.66666666666666,132.61794871794865
107.83333333333331,132.8743589743589
108.0,133.41734860883773
108.16666666666666,134.23567921440238
108.33333333333331,135.05400981996706
108.5,135.87234042553166
108.66666666666666,137.6717600452739
108.83333333333331,139.65251839275558
109.0,141.63327674023708
109.16666666666666,143.62356321839025
109.33333333333331,145.63505747126388
109.5,147.6465517241373
109.66666666666666,149.65804597701094
109.83333333333331,151.6219988833049
110.0,153.5762144053595
110.16666666666666,155.53042992741425
110.33333333333331,157.0
110.5,157.0
110.66666666666666,157.0
110.83333333333331,157.0
111.0,157.0
111.16666666666666,157.0
111.33333333333331,157.0
111.5,157.0
111.66666666666666,157.0
111.83333333333331,157.0
112.0,156.73904179408788
112.16666666666666,156.0594631328578
112.33333333333331,155.37988447162778
112.5,154.70030581039777
112.66666666666666,154.02072714916773
112.83333333333331,153.3411484879377
113.0,152.09586056644943
113.16666666666666,150.28031953522205
113.33333333333331,148.4647785039947
113.5,146.64923747276745
113.66666666666666,144.8336964415401
113.83333333333331,143.01815541031272
114.0,142.19018404908
114.16666666666666,141.37218813905952
114.33333333333331,140.55419222903905
114.5,139.73619631901863
114.66666666666666,139.0464900046489
114.83333333333331,139.5113900511389
115.0,139.9762900976289
115.16666666666666,140.4411901441189
115.33333333333331,140.90609019060892
115.5,141.38550724637668
115.66666666666666,141.86859903381628
115.83333333333331,142.35169082125591
116.0,142.8347826086955
116.16666666666666,143.16151202749134
116.33333333333331,143.40697103583696
116.5,143.65243004418255
116.66666666666666,143.89788905252817
116.83333333333331,144.14188532555875
117.0,144.3848396501457
117.16666666666666,144.62779397473267
117.33333333333331,144.87074829931967
117.5,144.88695652173922
117.66666666666666,144.6454106280194
117.83333333333331,144.4038647342996
118.0,144.1623188405798
118.16666666666666,144.0812283308568
118.33333333333331,144.32887568103013
118.5,144.5765230312035
118.66666666666666,144.82417038137686
118.83333333333331,145.44342507645206
119.0,146.9724770642197
119.16666666666666,148.50152905198735
119.33333333333331,150.03058103975485
119.5,151.0
119.66666666666666,151.0
119.83333333333331,151.0
120.0,151.0
120.16666666666666,151.0
120.33333333333331,151.0
120.5,151.0
120.66666666666666,151.0
120.83333333333331,150.852437417655
121.0,150.19367588932826
121.16666666666666,149.53491436100148
121.33333333333331,148.8761528326748
121.5,148.217391304348
121.66666666666666,147.3897996357015
121.83333333333331,146.4790528233154
122.0,145.56830601092923
122.16666666666666,144.65755919854303
122.33333333333331,144.1323809523808
122.5,144.60857142857128
122.66666666666666,145.08476190476176
122.83333333333331,145.56095238095222
123.0,146.0
123.16666666666666,146.0
123.33333333333331,146.0
123.5,146.0
123.66666666666666,146.0
123.83333333333331,147.42528735632138
124.0,148.86206896551684
124.16666666666666,150.29885057471228
124.33333333333331,151.7356321839076
124.5,152.1825503355704
124.66666666666666,152.40626398210284
124.83333333333331,152.62997762863526
125.0,152.8536912751677
125.16666666666666,152.54712041884852
125.33333333333331,151.23821989528838
125.5,149.92931937172813
125.66666666666666,148.62041884816787
125.83333333333331,147.31151832460773
126.0,145.9853528628499
126.16666666666666,144.65379494008025
126.33333333333331,143.3222370173107
126.5,141.990679094541
126.66666666666666,140.5696445725269
126.83333333333331,138.8885686839583
127.0,137.20749279538958
127.16666666666666,135.52641690682086
127.33333333333331,133.8651026392967
127.5,132.39882697947263
127.66666666666666,130.9325513196484
127.83333333333331,129.4662756598247
128.0,128.0000000000005
128.16666666666666,128.0
128.33333333333331,128.0
128.5,128.0
128.66666666666666,128.0
128.83333333333331,128.0
129.0,128.0
129.16666666666666,128.0
129.33333333333331,128.0
129.5,128.0
129.66666666666666,128.0
129.83333333333331,128.0
130.0,128.8515624999996
130.16666666666666,130.15364583333283
130.33333333333331,131.4557291666663
130.5,132.75781249999952
130.66666666666666,132.5686274509806
130.83333333333331,132.03868574456826
131.0,131.50874403815598
131.16666666666666,131.0108225108224
131.33333333333331,131.2813852813852
131.5,131.55194805194796
131.66666666666666,131.8225108225107
131.83333333333331,132.66445916114725
132.0,134.5960264900655
132.16666666666666,136.52759381898375
132.33333333333331,138.45916114790236
132.5,139.77170418006395
132.66666666666666,140.8435155412643
132.83333333333331,141.9153269024648
133.0,142.98713826366517
133.16666666666666,143.25333333333322
133.33333333333331,143.50974358974352
133.5,143.76615384615377
133.66666666666666,143.93442622950843
133.83333333333331,143.18926974664697
134.0,142.44411326378562
134.16666666666666,141.6989567809243
134.33333333333331,141.0
134.5,141.0
134.66666666666666,141.0
134.83333333333331,141.0
135.0,141.06717557251872
135.16666666666666,142.08498727735326
135.33333333333331,143.10279898218798
135.5,144.12061068702252
135.66666666666666,145.10029498525043
135.83333333333331,145.83775811209418
136.0,146.5752212389378
136.16666666666666,147.3126843657814
136.33333333333331,148.0
136.5,148.0
136.66666666666666,148.0
136.83333333333331,148.0
137.0,148.0
137.16666666666666,147.2482817869419
137.33333333333331,146.17439862542977
137.5,145.10051546391782
137.66666666666666,144.02663230240586
137.83333333333331,142.92639063153533
138.0,141.2534504391473
138.16666666666666,139.58051024675927
138.33333333333331,137.90757005437095
138.5,136.2346298619829
138.66666666666666,134.93951985226232
138.83333333333331,134.7086795937212
139.0,134.47783933518014
139.16666666666666,134.24699907663904
139.33333333333331,134.01615881809795
139.5,135.1532738095234
139.66666666666666,136.3933531746027
139.83333333333331,137.63343253968222
140.0,138.8735119047615
140.16666666666666,140.3147877013172
140.33333333333331,141.77891654465557
140.5,143.24304538799373
140.66666666666666,144.70717423133186
140.83333333333331,145.0
141.0,145.0
141.16666666666666,145.0
141.33333333333331,145.0
141.5,144.65837696335095
141.66666666666666,144.0039267015709
141.83333333333331,143.34947643979072
142.0,142.69502617801066
142.16666666666666,142.0405759162306
142.33333333333331,140.8318804483191
142.5,139.58655043586586
142.66666666666666,138.34122042341264
142.83333333333331,137.0958904109592
143.0,135.94680851063842
143.16666666666666,135.50354609929093
143.33333333333331,135.06028368794338
143.5,134.6170212765959
143.66666666666666,134.1737588652484
143.83333333333331,134.0
144.0,134.0
144.16666666666666,134.0
144.33333333333331,134.0
144.5,134.0
144.66666666666666,134.0
144.83333333333331,134.0
145.0,134.0
145.16666666666666,134.12983425414302
145.33333333333331,135.51104972375646
145.5,136.89226519336964
145.66666666666666,138.27348066298285
145.83333333333331,139.65469613259629
146.0,139.6463932107498
146.16666666666666,139.17491749174937
146.33333333333331,138.70344177274882
146.5,138.23196605374838
146.66666666666666,138.25273631840778
146.83333333333331,138.75024875621875
147.0,139.24776119402966
147.16666666666666,139.74527363184058
147.33333333333331,140.75076923076873
147.5,142.28923076923024
147.66666666666666,143.82769230769173
147.83333333333331,145.3661538461535
148.0,146.8698224852067
148.16666666666666,148.34911242603496
148.33333333333331,149.82840236686351
148.5,151.30769230769178
148.66666666666666,152.0
148.83333333333331,152.0
149.0,152.0
149.16666666666666,152.0
149.33333333333331,152.0
149.5,151.42652329749126
149.66666666666666,150.82915173237777
149.83333333333331,150.2317801672643
150.0,149.63440860215073
150.16666666666666,149.03703703703724
150.33333333333331,147.48587570621532
150.5,145.87167070217964
150.66666666666666,144.2574656981442
150.83333333333331,142.64326069410876
151.0,141.02905569007305
151.16666666666666,140.14085739282618
151.33333333333331,139.26596675415607
151.5,138.3910761154858
151.66666666666666,137.51618547681568
151.83333333333331,137.28671328671302
152.0,137.9860139860138
152.16666666666666,138.68531468531447
152.33333333333331,139.3846153846151
152.5,140.08608321377312
152.66666666666666,140.80344332855069
152.83333333333331,141.52080344332828
153.0,142.23816355810595
153.16666666666666,142.95552367288354
153.33333333333331,142.55011990407692
153.5,142.07050359712244
153.66666666666666,141.590887290168
153.83333333333331,141.1112709832136
154.0,140.62241887905617
154.16666666666666,140.13077679449376
154.33333333333331,139.63913470993134
154.5,139.14749262536884
154.66666666666666,139.5451713395636
154.83333333333331,140.3239875389405
155.0,141.1028037383175
155.16666666666666,141.88161993769435
155.33333333333331,143.32499999999925
155.5,144.88749999999945
155.66666666666666,146.4499999999994
155.83333333333331,148.0080808080804
156.0,149.01818181818152
156.16666666666666,150.02828282828247
156.33333333333331,151.03838383838342
156.5,152.02228412256255
156.66666666666666,152.48653667595156
156.83333333333331,152.95078922934056
157.0,153.41504178272965
157.16666666666666,153.87929433611865
157.33333333333331,153.38868236266046
157.5,152.5625774473361
157.66666666666666,151.7364725320119
157.83333333333331,150.9103676166877
158.0,150.08426270136334
158.16666666666666,149.08739837398412
158.33333333333331,148.07113821138253
158.5,147.05487804878078
158.66666666666666,146.0386178861792
158.83333333333331,145.02235772357764
159.0,143.5701754385969
159.16666666666666,142.10818713450342
159.33333333333331,140.64619883040993
159.5,139.1842105263162
159.66666666666666,137.87092391304373
159.83333333333331,137.1915760869568
160.0,136.5122282608698
160.16666666666666,135.8328804347829
160.33333333333331,135.153532608696
160.5,135.9832317073166
160.66666666666666,137.25355691056862
160.83333333333331,138.5238821138206
161.0,139.79420731707282
161.16666666666666,141.52760416666604
161.33333333333331,143.35052083333258
161.5,145.1734374999994
161.66666666666666,146.99635416666592
161.83333333333331,147.77364341085237
162.0,148.5488372093021
162.16666666666666,149.3240310077517
162.33333333333331,150.0
162.5,150.0
162.66666666666666,150.0
162.83333333333331,150.0
163.0,150.0
163.16666666666666,150.0
163.33333333333331,150.0
163.5,150.0
163.66666666666666,150.03443113772428
163.83333333333331,150.78293413173623
164.0,151.53143712574828
164.16666666666666,152.2799401197602
164.33333333333331,153.04410399257145
164.5,154.2047353760442
164.66666666666666,155.36536675951675
164.83333333333331,156.52599814298932
165.0,157.68662952646207
165.16666666666666,157.54203262233395
165.33333333333331,156.91468005018845
165.5,156.2873274780428
165.66666666666666,155.65997490589731
165.83333333333331,155.0326223337518
166.0,153.48622754491058
